2026 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H3388 ,Local CCP ,"CAPITAL DISTRICT PHYSICIANS' HEALTH PLAN, INC. ",CDPHP Medicare Advantage ,"Lifetime Healthcare, Inc. ",84%,81%,76%,73%,87%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,47%,86%,93%,63%,79%,51%,42%,81%,10%,87%,83%,63%,84,86,94,89,91,88,0.04,4%,Medicare shows only a Star Rating for this topic ,97%,98%,98%,97%,0.04,4%,Medicare shows only a Star Rating for this topic ,89,90,98,85%,91%,90%,91%,85%
H3404 ,Local CCP ,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA ,Blue Cross and Blue Shield of North Carolina ,CuraCor Solutions Corp. ,82%,82%,76%,73%,89%,56%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,42%,77%,88%,62%,76%,50%,39%,86%,9%,85%,72%,62%,84,87,93,89,89,89,0.09,4%,Medicare shows only a Star Rating for this topic ,98%,92%,98%,94%,0.09,4%,Medicare shows only a Star Rating for this topic ,89,90,99,87%,91%,90%,89%,85%
H3407 ,Local CCP ,"EL PASO FIRST HEALTH PLANS, INC. ",El Paso Health Medicare Advantage ,El Paso County Hospital District ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,59%,73%,59%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,83%,86%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,83%,79%,68%,88%,92%
H3418 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",80%,77%,71%,72%,84%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,37%,89%,95%,62%,80%,50%,46%,71%,11%,87%,53%,62%,73,Not enough data available ,Not enough data available ,81,79,82,0.12,25%,Medicare shows only a Star Rating for this topic ,100%,99%,100%,100%,0.12,25%,Medicare shows only a Star Rating for this topic ,81,Not enough data available ,100,89%,91%,90%,92%,88%
H3419 ,Local CCP ,"PERENNIAL ADVANTAGE OF COLORADO, INC. ",Perennial Advantage ,"Perennial Consortium, LLC ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,84%,100%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,98%,98%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,Not enough data available ,76%,Not enough data available ,Not enough data available
H3443 ,Local CCP ,"ALIGNMENT HEALTH PLAN OF ARIZONA, INC. ",Alignment Health Plan ,"Alignment Healthcare USA, LLC ",86%,84%,68%,Plan too new to be measured ,Plan too new to be measured ,58%,92%,100%,99%,Not enough data available ,89%,90%,77%,86%,64%,44%,91%,8%,94%,62%,72%,79,81,90,88,90,83,0.46,23%,Medicare shows only a Star Rating for this topic ,92%,92%,100%,100%,0.46,23%,Medicare shows only a Star Rating for this topic ,90,87,99,91%,92%,93%,96%,96%
H3447 ,Local CCP ,"HEALTHKEEPERS, INC. ",Anthem HealthKeepers ,"Elevance Health, Inc. ",70%,70%,57%,70%,86%,52%,59%,100%,96%,31%,78%,87%,59%,75%,64%,45%,88%,11%,86%,72%,60%,82,83,87,86,85,87,0.21,19%,Medicare shows only a Star Rating for this topic ,99%,99%,100%,100%,0.21,19%,Medicare shows only a Star Rating for this topic ,86,88,99,85%,89%,88%,93%,86%
H3449 ,Local CCP ,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA ,Blue Cross and Blue Shield of North Carolina ,CuraCor Solutions Corp. ,81%,79%,73%,69%,87%,54%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,38%,77%,88%,59%,79%,55%,43%,84%,8%,85%,70%,56%,84,84,93,88,87,89,0.1,8%,Medicare shows only a Star Rating for this topic ,99%,97%,98%,94%,0.1,8%,Medicare shows only a Star Rating for this topic ,87,91,99,83%,89%,87%,88%,86%
H3467 ,Local CCP ,"PROCARE ADVANTAGE, LLC ",ProCare Advantage ,First Sacramento Capital Funding LLC ,Not enough data available ,No data available ,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,95%,90%,98%,Not enough data available ,No data available ,74%,16%,Not enough data available ,No data available ,No data available ,Not enough data available ,No data available ,Not enough data available ,Not enough data available ,71%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.36,8%,Not enough data available ,Not enough data available ,Not enough data available ,98%,97%,0.36,8%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,85%,66%,78%,98%,82%
H3499 ,Local CCP ,COORDINATED CARE CORPORATION ,Wellcare By Allwell ,Centene Corporation ,60%,61%,62%,Not enough data available ,Not enough data available ,40%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,64%,77%,50%,77%,52%,46%,64%,14%,89%,44%,49%,82,86,88,86,84,87,0.49,21%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.49,21%,Medicare shows only a Star Rating for this topic ,86,88,99,90%,90%,91%,92%,90%
H3528 ,Local CCP ,"CONNECTICARE, INC. ",ConnectiCare ,"Molina Healthcare, Inc. ",80%,80%,74%,71%,83%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,27%,73%,86%,54%,87%,52%,46%,69%,11%,87%,75%,59%,82,83,88,88,85,86,0.05,5%,Medicare shows only a Star Rating for this topic ,97%,97%,100%,98%,0.05,5%,Medicare shows only a Star Rating for this topic ,85,88,99,89%,93%,93%,86%,85%
H3533 ,Local CCP ,"HUMANA HEALTH COMPANY OF NEW YORK, INC. ",Humana ,Humana Inc. ,70%,65%,57%,Not enough data available ,Not enough data available ,52%,78%,93%,96%,34%,78%,82%,58%,78%,67%,43%,70%,11%,86%,62%,55%,78,Not enough data available ,88,84,83,Not enough data available ,0.2,26%,Medicare shows only a Star Rating for this topic ,99%,98%,100%,100%,0.2,26%,Medicare shows only a Star Rating for this topic ,86,Not enough data available ,85,86%,87%,85%,92%,89%
H3536 ,Local CCP ,"MATTHEW THORNTON HEALTH PLAN, INC. ",Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",66%,65%,66%,75%,83%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,71%,81%,53%,73%,60%,46%,85%,11%,89%,73%,58%,81,83,89,84,83,Not enough data available ,0.23,15%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.23,15%,Medicare shows only a Star Rating for this topic ,83,88,99,84%,90%,88%,89%,85%
H3551 ,Local CCP ,ETERNALHEALTH OF ARIZONA INC ,eternalHealth ,"Eternal Health of Delaware, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,100%,100%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,100,83%,81%,71%,Not enough data available ,Not enough data available
H3557 ,Local CCP ,BLUE CROSS & BLUE SHIELD OF RHODE ISLAND ,Blue Cross & Blue Shield of Rhode Island ,Blue Cross & Blue Shield of Rhode Island ,91%,85%,86%,74%,89%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,41%,90%,91%,66%,82%,50%,56%,83%,12%,89%,72%,61%,82,82,90,87,90,88,0.1,Not enough data available ,Medicare shows only a Star Rating for this topic ,100%,98%,Not enough data available ,Not enough data available ,0.1,Not enough data available ,Medicare shows only a Star Rating for this topic ,87,88,99,89%,93%,92%,92%,89%
H3561 ,Local CCP ,"HEALTH NET COMMUNITY SOLUTIONS, INC. ",Wellcare By Health Net ,Centene Corporation ,72%,69%,70%,Not enough data available ,Not enough data available ,56%,63%,90%,90%,41%,80%,87%,70%,77%,68%,Not enough data available ,68%,11%,86%,41%,51%,76,Not enough data available ,88,Not enough data available ,84,Not enough data available ,0.35,17%,Medicare shows only a Star Rating for this topic ,94%,94%,100%,100%,0.35,17%,Medicare shows only a Star Rating for this topic ,87,Not enough data available ,99,88%,88%,87%,95%,90%
H3597 ,Local CCP ,AETNA HEALTH INC. (ME) ,Aetna Medicare ,CVS Health Corporation ,85%,81%,69%,72%,88%,49%,62%,100%,94%,45%,86%,92%,42%,82%,55%,54%,93%,7%,88%,63%,58%,79,82,90,86,85,88,0.1,14%,Medicare shows only a Star Rating for this topic ,97%,96%,98%,100%,0.1,14%,Medicare shows only a Star Rating for this topic ,86,91,99,90%,94%,93%,86%,85%
H3653 ,Local CCP ,"PARAMOUNT CARE, INC. ",Paramount Elite Medicare Plans ,MEDICAL MUTUAL OF OHIO ,79%,77%,74%,69%,87%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,41%,80%,90%,52%,77%,49%,37%,74%,10%,86%,61%,65%,85,86,93,89,91,88,0.08,3%,Medicare shows only a Star Rating for this topic ,89%,95%,97%,97%,0.08,3%,Medicare shows only a Star Rating for this topic ,90,90,98,85%,88%,87%,85%,85%
H3655 ,Local CCP ,COMMUNITY INSURANCE COMPANY ,Anthem Blue Cross and Blue Shield ,"Elevance Health, Inc. ",72%,75%,63%,72%,80%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,34%,77%,88%,61%,79%,58%,43%,92%,11%,87%,76%,64%,84,88,91,89,87,88,0.12,12%,Medicare shows only a Star Rating for this topic ,97%,99%,100%,100%,0.12,12%,Medicare shows only a Star Rating for this topic ,87,91,99,87%,91%,90%,94%,86%
H3660 ,Local CCP ,SUMMACARE INC. ,SummaCare Medicare Advantage Plans ,Summa Health ,80%,77%,72%,70%,88%,52%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,30%,79%,88%,59%,85%,48%,45%,80%,11%,87%,75%,70%,86,87,94,89,90,88,0.04,5%,Medicare shows only a Star Rating for this topic ,100%,98%,88%,97%,0.04,5%,Medicare shows only a Star Rating for this topic ,90,92,98,88%,92%,90%,91%,86%
H3664 ,Local CCP ,AULTCARE HEALTH INSURING CORPORATION ,PrimeTime Health Plan ,Aultman Health Foundation ,77%,72%,71%,72%,84%,46%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,66%,87%,91%,69%,84%,56%,37%,76%,11%,85%,71%,61%,88,88,96,90,92,89,0.02,7%,Medicare shows only a Star Rating for this topic ,100%,100%,98%,100%,0.02,7%,Medicare shows only a Star Rating for this topic ,90,92,99,87%,90%,88%,89%,86%
H3668 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN, INC. ",MediGold ,Trinity Health Corporation ,76%,74%,70%,70%,80%,48%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,29%,75%,89%,58%,79%,55%,36%,77%,8%,88%,66%,65%,86,88,93,90,91,89,0.04,4%,Medicare shows only a Star Rating for this topic ,100%,100%,97%,94%,0.04,4%,Medicare shows only a Star Rating for this topic ,88,91,99,87%,91%,91%,91%,86%
H3672 ,Local CCP ,"THE HEALTH PLAN OF WEST VIRGINIA, INC. ",The Health Plan ,"The Health Plan of West Virginia, Inc. ",70%,67%,64%,70%,79%,40%,71%,99%,96%,45%,68%,81%,49%,70%,55%,40%,91%,11%,93%,52%,55%,85,88,94,89,92,88,0.08,9%,Medicare shows only a Star Rating for this topic ,94%,88%,95%,94%,0.08,9%,Medicare shows only a Star Rating for this topic ,91,92,99,88%,90%,88%,92%,93%
H3706 ,Local CCP ,"GLOBALHEALTH, INC. ",GlobalHealth ,"MHH Healthcare, L.P. ",80%,78%,69%,57%,78%,54%,83%,99%,99%,49%,86%,94%,62%,89%,58%,39%,94%,11%,85%,82%,58%,85,84,91,88,88,89,0.12,10%,Medicare shows only a Star Rating for this topic ,90%,98%,100%,100%,0.12,10%,Medicare shows only a Star Rating for this topic ,88,91,98,86%,89%,88%,95%,86%
H3708 ,Local CCP ,"OKLAHOMA SUPERIOR SELECT, INC. ",American Health Advantage of Oklahoma ,Mitchell Family Office ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Plan too small to be measured ,99%,100%,100%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,88%,98%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,100,Not enough data available ,88%,91%,94%,86%
H3727 ,Local CCP ,OH CHS SNP INC. ,Communicare Advantage ,"SNP Holdings, LLC ",13%,10%,Plan too small to be measured ,Not enough data available ,Not enough data available ,No data available ,CMS identified issues with this plan's data ,5%,2%,Not enough data available ,60%,1%,2%,Not enough data available ,No data available ,No data available ,Not enough data available ,14%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,0.04,5%,Not enough data available ,Not enough data available ,Not enough data available ,94%,89%,0.04,5%,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,99,81%,82%,87%,94%,90%
