Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Address_1,Address_2,City,State,ZIP,Census Tract,SPA,SD,CD,SSD,SAD,USCD,Community,Inventory Type,Bed Type,Target Pop. A,Target Pop. B,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: CWT/TR,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: Shp,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate,Unit Utilization Rate
338981,043-011432,2018,TH,Weingart Center Association,AB109 Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,50,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,50,0,0,0,,,,0,0,,,0,0,53,50,1.06,1.06
338986,043-011437,2018,ES,Weingart Center Association,CES Bridge Housing Program (Weingart),62118,566 S San Pedro St,,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,N,Facility-based beds,SMF,,0.0,0.0,8,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,8,0,8,0,,1.0,,0,0,,,0,0,8,8,1.0,1.0
338990,043-011439,2018,ES,Weingart Center Association,CES Bridge Housing Program Open Door,62118,566 S San Pedro St,,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,N,Facility-based beds,SMF,,0.0,0.0,32,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,32,0,32,0,,1.0,,0,0,,,0,0,11,32,0.34,0.34375
338982,043-011433,2018,ES,Weingart Center Association,CES Crisis Housing Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,Facility-based beds,SF,,0.0,0.0,23,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,23,0,23,0,,1.0,,0,0,,,0,0,5,23,0.22,0.21739130434782608
338979,043-011411,2018,ES,Weingart Center Association,CES Crisis Housing Program Open Door,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,Facility-based beds,SMF,,0.0,0.0,160,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,160,0,160,0,,1.0,,0,0,,,0,0,81,160,0.51,0.50625
338983,043-011434,2018,TH,Weingart Center Association,DHS Weingart Housing for Health Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,89,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,89,0,0,0,,,,0,0,,,0,0,89,89,1.0,1.0
338899,043-011403,2018,TH,Weingart Center Association,DMH Program - Mental Health Specialized Shelter Bed Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,20,0,0,0,,,,0,0,,,0,0,19,20,0.95,0.95
338985,043-011436,2018,ES,Weingart Center Association,DPSS GR Crisis Housing SPA 4,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,N,Facility-based beds,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,,1.0,,0,0,,,0,0,20,30,0.67,0.6666666666666666
338988,043-011438,2018,TH,Weingart Center Association,THP Program,62118,566 S San Pedro St,,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,N,,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,0,0,,,,0,0,,,0,0,26,30,0.87,0.8666666666666667
338977,043-011406,2018,TH,Weingart Center Association,Veterans Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,35,0.0,0.0,0.0,0,35,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,35,0,0,0,,,,0,0,,,0,0,35,35,1.0,1.0
338980,043-011431,2018,ES,Weingart Center Association,Winter Shelter Program,62118,566 S San Pedro St, ,Los Angeles,CA,90013.0,206300.0,4,2,14,30,53,34,Skid Row,C,Facility-based beds,SMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,10,10,2017-12-01,2018-02-28,0,0,9,10,0.9,0.9
340940,278-007101,2018,TH,Los Angeles Mission,Fresh Start,62118,8809 Crenshaw Blvd,,Inglewood,CA,90305.0,206200.0,4,1,14,24,34,34,Los Angeles,C,,SM,,0.0,0.0,150,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,150,0,0,0,,,,0,0,,,0,0,123,150,0.82,0.78
338838,278-007104,2018,ES,Los Angeles Mission,Overnight Beds for Men,62118,303 E 5th St, ,Los Angeles,CA,90013.0,206200.0,4,1,14,30,53,34,Skid Row,C,Facility-based beds,SM,,0.0,0.0,212,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,212,0,0,0,,,,0,0,,,0,0,205,212,0.97,0.9339622641509434
346588,036-009804,2018,PSH,Skid Row Housing Trust,Dewey Hotel,62118,721 S Main St,,Los Angeles,CA,90014.0,207301.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,42,0.0,0.0,0.0,0,0,0,17,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,42,0,42,0,,1.0,,0,0,,,0,0,39,42,0.93,0.9285714285714286
346426,039-009738,2018,PSH,SRO Housing Corporation,CA0473 Scattered Sites,62118,310 5th St ,,Los Angeles,CA,90013.0,207301.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,218,0.0,0.0,0.0,0,0,0,218,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,Yes,No,No,Yes,No,No,No,No,No,218,0,218,0,,1.0,,0,0,,,0,0,226,218,1.04,1.036697247706422
346428,039-009768,2018,PSH,SRO Housing Corporation,CA0473 Scattered Sites - U,62118,310 5th St ,,Los Angeles,CA,90013.0,207301.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,25,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – clustered / multiple sites,No,No,No,Yes,No,No,Yes,No,No,No,No,No,25,0,25,0,,1.0,,0,0,,,0,0,25,25,1.0,1.0
338355,515-020550,2018,TH,The Anti-Recidivism Coalition,Anti Recividism Coalition,62118,448 S Hill St,Ste 908,Los Angeles,CA,90013.0,207301.0,4,1,14,30,53,34,Skid Row,C,,SMF,,4.0,1.0,38,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,42,4,38,0,1.0,1.0,,0,0,,,0,0,42,42,1.0,1.0
347481,111-111600,2018,PSH,Hollywood Community Housing Corporation,PBV Rosslyn Apartments,62118,112 W 5th St,                                                  ,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,167,0.0,0.0,0.0,0,167,0,167,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,167,0,167,0,,1.0,,0,0,,,0,0,106,167,0.63,0.6347305389221557
339543,078-006313,2018,TH,"Jovenes, Inc.",Eva's House Transitional Housing,62118,389 Main St , ,Los Angeles,CA,90013.0,206032.0,4,1,14,24,53,34,Boyle Heights,N,,YMF,,0.0,0.0,11,0.0,0.0,0.0,0,0,11,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,11,0,11,0,,1.0,,0,0,,,0,0,8,11,0.73,0.7272727272727273
346541,036-009823,2018,OPH,Skid Row Housing Trust,New Genesis,62118,456 S Main,,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,79,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,79,0,79,0,,1.0,,0,0,,,0,0,76,79,0.96,0.9620253164556962
346517,036-009812,2018,OPH,Skid Row Housing Trust,Pershing Hotel,62118,108 E 5th St ,,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,47,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,47,0,47,0,,1.0,,0,0,,,0,0,44,47,0.94,0.9361702127659575
346644,036-009830,2018,PSH,Skid Row Housing Trust,St. George Hotel 15,62118,115 E 3rd St,                                                  ,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,15,0.0,0.0,0.0,0,0,0,15,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,15,0,15,0,,1.0,,0,0,,,0,0,11,15,0.73,0.7333333333333333
346599,036-009820,2018,PSH,Skid Row Housing Trust,St. George Hotel 69,62118,115 E 3rd St,                                                  ,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,69,0.0,0.0,0.0,0,0,0,69,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,69,0,69,0,,1.0,,0,0,,,0,0,64,69,0.93,0.927536231884058
346660,039-009710,2018,OPH,SRO Housing Corporation,Sec 8 Mod Rehab Leonide Hotel,62118,512 S Main St,                                                  ,Los Angeles,CA,90013.0,207302.0,4,1,14,30,53,34,Skid Row,C,,SMF,,0.0,0.0,64,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,Yes,No,64,0,64,0,,1.0,,0,0,,,0,0,66,64,1.03,1.03125
344678,371-014950,2018,OPH,Los Angeles County Department of Health Services (DHS),HACLA Section 8 Homeless Program (DHS),62118,313 N Figueroa St,,Los Angeles,CA,90012.0,207400.0,4,1,14,24,53,34,Downtown Los Angeles,C,,SMF+HC,,8.0,3.0,40,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,48,8,40,0,1.0,1.0,,0,0,,,0,0,48,48,1.0,1.0
344752,371-014953,2018,RRH,Los Angeles County Department of Health Services (DHS),HJC LFH,62118,313 N Figueroa St,,Los Angeles,CA,90012.0,207400.0,4,1,14,24,53,34,Downtown Los Angeles,C,,HC,,0.0,0.0,51,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,51,0,51,0,,1.0,,0,0,,,0,0,51,51,1.0,1.0
344682,371-014954,2018,RRH,Los Angeles County Department of Health Services (DHS),HJC MLC,62118,313 N Figueroa St,,Los Angeles,CA,90012.0,207400.0,4,1,14,24,53,34,Downtown Los Angeles,C,,HC,,0.0,0.0,14,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,14,0,14,0,,1.0,,0,0,,,0,0,14,14,1.0,1.0
344705,371-014955,2018,RRH,Los Angeles County Department of Health Services (DHS),HJC PAT,62118,313 N Figueroa St,,Los Angeles,CA,90012.0,207400.0,4,1,14,24,53,34,Downtown Los Angeles,C,,HC,,0.0,0.0,25,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,25,0,25,0,,1.0,,0,0,,,0,0,25,25,1.0,1.0
344750,371-014956,2018,RRH,Los Angeles County Department of Health Services (DHS),HJC USF,62118,313 N Figueroa St,,Los Angeles,CA,90012.0,207400.0,4,1,14,24,53,34,Downtown Los Angeles,C,,HC,,0.0,0.0,34,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,34,0,34,0,,1.0,,0,0,,,0,0,34,34,1.0,1.0
338599,040-009464,2018,ES,The Salvation Army,TSA FSC Zahn Memorial Center Bridge Housing,62118,832 W James M Wood Blvd,,Los Angeles,CA,90015.0,207710.0,4,1,14,30,53,34,Downtown Los Angeles,N,Facility-based beds,HC,,28.0,8.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,28,28,0,0,1.0,,,0,0,,,0,0,28,28,1.0,1.0
338576,040-009444,2018,ES,The Salvation Army,Zahn DMH Program,62118,832 W James M Wood Blvd, ,Los Angeles,CA,90015.0,207710.0,4,1,14,30,53,34,Downtown Los Angeles,C,Facility-based beds,SMF+HC,,13.0,3.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,13,13,0,0,1.0,,,0,0,,,0,0,13,13,1.0,1.0
338641,027-010975,2018,ES,"United States Veterans Initiative, Inc.",CES Bridge Housing Program (USVETS),62118,800 W Sixth St, Ste 1505,Los Angeles,CA,90017.0,207710.0,4,1,14,30,53,34,Downtown Los Angeles,N,Facility-based beds,SMF,,0.0,0.0,26,0.0,0.0,0.0,0,26,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,26,0,26,0,,1.0,,0,0,,,0,0,22,26,0.85,0.8461538461538461
346600,027-010967,2018,RRH,"United States Veterans Initiative, Inc.",SSVF RRH (USVETS),62118,800 W Sixth St,Ste. 1505,Los Angeles,CA,90017.0,207710.0,4,1,14,30,53,34,Downtown Los Angeles,C,,HC,,20.0,6.0,12,0.0,20.0,0.0,0,12,0,0,0,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,32,20,12,0,1.0,1.0,,0,0,,,0,0,32,32,1.0,0.8888888888888888
338638,027-010971,2018,TH,"United States Veterans Initiative, Inc.",VA Bridge Housing Program,62118,800 W Sixth St, Ste 1505,Los Angeles,CA,90017.0,207710.0,4,1,14,30,53,34,Downtown Los Angeles,N,,SMF,,0.0,0.0,30,0.0,0.0,0.0,0,30,0,0,0,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,,1.0,,0,0,,,0,0,14,30,0.47,0.4666666666666667
346451,257-005056,2018,RRH,Catholic Charities of Los Angeles Inc.,RRH Good Shepherd Center,62118,1671 Beverly Blvd,,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,C,,SF,,0.0,0.0,14,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,14,0,14,0,,1.0,,0,0,,,0,0,14,14,1.0,0.9285714285714286
339020,013-002631,2018,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Program Hawkes,62118,1640 Rockwood St, ,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,N,Facility-based beds,SMF,,0.0,0.0,10,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,10,0,10,0,,1.0,,0,0,,,0,0,7,10,0.7,0.7
339015,013-002630,2018,ES,"Catholic Charities of Los Angeles, Inc.",CES Crisis Housing Program Hawkes,62118,1640 Rockwood St, ,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,C,Facility-based beds,SMF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,,1.0,,0,0,,,0,0,17,20,0.85,0.85
337921,013-002606,2018,ES,"Catholic Charities of Los Angeles, Inc.",CES Crisis Housing Program Languille,62118,267 Belmont Ave, ,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,C,Facility-based beds,SF,,0.0,0.0,20,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,,1.0,,0,0,,,0,0,18,20,0.9,0.9
346456,013-002624,2018,RRH,"Catholic Charities of Los Angeles, Inc.",ESG Rapid Rehousing Program,62118,1671 Beverly Blvd,,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,C,,SMF,,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,Yes,No,No,No,No,No,No,No,No,No,0,0,0,0,,,,0,0,,,0,0,0,0,0.0,0.0
339531,257-005055,2018,TH,"Catholic Charities of Los Angeles, Inc.",Farley Transitional Housing,62118,Confidential address ,,Los Angeles,CA,90005.0,208302.0,4,1,13,24,34,34,Los Angeles,C,,HC,,44.0,18.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,44,0,0,0,,,,0,0,,,0,0,44,44,1.0,1.0
338881,021-005819,2018,TH,Homes for Life Foundation,CA0514 Athena Homes,60030,26-28 S Almansor, ,Alhambra,CA,91801.0,481002.0,3,5,0,22,49,27,Alhambra,C,,YMF,,0.0,0.0,18,0.0,0.0,0.0,0,0,18,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,Yes,No,No,No,No,No,No,18,0,18,0,,1.0,,0,0,,,0,0,15,18,0.83,0.8333333333333334
346462,533-021050,2018,PSH,Pilipino Workers Center Of Southern California,Larry Itliong Village,62118,153 Glendale Blvd,,Los Angeles,CA,90026.0,208302.0,4,1,13,24,51,34,Westlake,C,,SMF+HC,,24.0,9.0,5,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,29,0,0,0,,,,0,0,,,0,0,29,29,1.0,1.0
347498,059-005753,2018,PSH,Homeless Health Care Los Angeles,Housing for Health (Homeless Health Care),62118,2330 Beverly Blvd,,Los Angeles,CA,90057.0,208502.0,4,1,13,24,51,34,Echo Park,C,,SMF,,0.0,0.0,221,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,221,0,221,0,,1.0,,0,0,,,0,0,221,221,1.0,0.9909502262443439
339603,157-010251,2018,TH,St. Anne's Maternity Home,CA0475 St. Anne's Transitional Housing,62118,8809 Crenshaw Blvd,,Inglewood,CA,90305.0,208610.0,4,1,13,24,34,34,Los Angeles,C,,HC,,96.0,32.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,96,96,0,0,1.0,,,0,0,,,0,0,54,96,0.56,0.90625
339605,545-021800,2018,TH,St. Anne's Maternity Home,CES Transitional Housing Program (St. Anne's),62118,155 N Occidental Blvd,,Los Angeles,CA,90026.0,208610.0,4,1,13,24,51,34,Rampart Village,N,,HC,,24.0,8.0,0,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,24,24,0,0,1.0,,,0,0,,,0,0,10,24,0.42,0.75
339607,545-021801,2018,TH,St. Anne's Maternity Home,RHY Transitional Living Program (St. Anne's),62118,155 N Occidental Blvd,,Los Angeles,CA,90026.0,208610.0,4,1,13,24,51,34,Rampart Village,N,,HC,,36.0,12.0,0,0.0,0.0,36.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,36,36,0,0,1.0,,,0,0,,,0,0,20,36,0.56,0.9166666666666666
346627,011-001121,2018,PSH,A Community of Friends,CA0523 Vista Nueva Apartments,62118,130 S Lafayette Park Pl,                                                  ,Los Angeles,CA,90057.0,208620.0,4,1,13,24,51,34,Rampart Village,C,,HC,,134.0,29.0,0,0.0,0.0,0.0,134,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,Yes,No,No,Yes,No,No,No,No,No,134,134,0,0,1.0,,,0,0,,,0,0,95,134,0.71,1.0
343790,138-012011,2018,PSH,Housing Authority Of The City Of Los Angeles,Homeless Veterans Initiative (HVI),62118,2600 Wilshire Blvd,,Los Angeles,CA,90057.0,208720.0,4,2,1,24,53,34,Westlake,C,,SMF,,0.0,0.0,302,0.0,0.0,0.0,0,302,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,302,0,0,0,,,,0,0,,,0,0,302,302,1.0,0.7913907284768212
343810,138-012027,2018,PSH,Housing Authority of the City of Los Angeles (HACLA),DHS Downtown Womens Center Bonus,62118,2600 Wilshire Blvd,,Los Angeles,CA,90057.0,208720.0,4,2,1,24,53,34,Westlake,C,,SMF+HC,,14.0,4.0,257,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,271,14,257,0,1.0,1.0,,0,0,,,0,0,271,271,1.0,0.9961685823754789
343797,138-012015,2018,PSH,Housing Authority of the City of Los Angeles (HACLA),DHS Gettlove Bonus,62118,2600 Wilshire Blvd,,Los Angeles,CA,90057.0,208720.0,4,2,1,24,53,34,Westlake,C,,SMF,,0.0,0.0,27,0.0,0.0,0.0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,27,0,27,0,,1.0,,0,0,,,0,0,27,27,1.0,1.0
