Row #,Year,Proj. Type,Organization Name,Project Name,City,State,ZIP,SPA,SD,CD,Geo Code,Inventory Type,Bed Type,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,Total Seasonal Beds,Availability Start Date,Availability End Date,Overflow Beds,PIT Count,Total Beds
441951,2020,PSH,Project New Hope,Francisquito Apartments,La Puente,CA,91746,3,1,0,61152.0,C,,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,,,0.0,27.0,27
441211,2020,ES,Volunteers of America of Los Angeles,A Bridge Home CD 9,Los Angeles,CA,90007,6,1,9,62118.0,U,Facility-based beds,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,0.0,,,0.0,,100
441952,2020,PSH,Skid Row Housing Trust,San Pedro House Apartments,Los Angeles,CA,90014,4,2,14,62118.0,C,,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,11.0,18
441953,2020,PSH,Skid Row Housing Trust,PBV Simone Apartments,Los Angeles,CA,90013,4,2,14,62118.0,C,,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,,,0.0,39.0,46
441212,2020,ES,Union Station Homeless Services,USHS 3 Cities Crisis Housing Motel Vouchers,Irwindale,CA,91706,3,1,0,69037.0,U,Voucher beds,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,,0.0,,1
441213,2020,ES,A Brighter Day Recuperative Care LLC,Recuperative Care,Manhattan Beach,CA,90266,8,4,0,69037.0,U,Facility-based beds,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,,22
440911,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program High Desert MACC VOA,Lancaster,CA,93536,1,5,0,61914.0,U,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70.0,2020-04-01 00:00:00,2020-10-31 00:00:00,0.0,,0
441954,2020,PSH,County of Los Angeles Department of Military and Veterans Affairs,CA0421 Consolidated DMVA,Los Angeles,CA,90015,4,1,9,62118.0,C,,0.0,0.0,69.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,69,0.0,,,0.0,51.0,69
441214,2020,ES,Pathways Sober Living Inc.,Pathways III Sober Living,Pomona,CA,91766,3,1,0,62850.0,C,Facility-based beds,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,,,0.0,30.0,36
441215,2020,ES,People Assisting the Homeless (PATH),Veteran Residential Care Program,Los Angeles,CA,90064,5,3,5,62118.0,U,Facility-based beds,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,30,0.0,,,0.0,,30
441955,2020,PSH,Coalition for Responsible Community Development,CRCD Apartments Levine Management Group,Los Angeles,CA,90003,6,2,8,62118.0,C,,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,13.0,16
440936,2020,ES,Volunteers of America of Los Angeles,Winter Shelter Program Pamela Park,Duarte,CA,91010,3,5,0,61914.0,U,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,75.0,2020-04-12 00:00:00,2020-12-31 00:00:00,0.0,,0
441218,2020,ES,LA Family Housing Corporation (LAFH),LFH FSC Crisis Housing SPA 2 (Vouchers),North Hollywood,CA,91605,2,3,6,62118.0,C,Other beds,977.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977,0.0,,,0.0,977.0,977
441219,2020,ES,St. Joseph Center,STJ FSC Westminster TLC Venice Community Housing Crisis Housing (Vouchers),Venice,CA,90291,5,3,11,62118.0,C,Other beds,64.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0.0,,,0.0,64.0,64
441220,2020,ES,Harbor Interfaith Services,HIS FSC Crisis Housing (Vouchers),San Pedro,CA,90731,8,4,15,62118.0,C,Other beds,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,18.0,18
441221,2020,ES,Valley Oasis,AVD FSC Crisis Housing Motel/Hotel Vouchers (Vouchers),CONFIDENTIAL,CA,CONFIDENTIAL,1,CONFIDENTIAL,CONFIDENTIAL,61914.0,C,Other beds,312.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,0.0,,,0.0,312.0,312
441222,2020,ES,People Assisting the Homeless (PATH),PAT FSC Crisis Housing (Vouchers),Los Angeles,CA,90018,4,2,10,62118.0,C,Other beds,366.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366,0.0,,,0.0,366.0,366
441223,2020,ES,Volunteers of America of Los Angeles,Family Crisis Housing Project SPA 3 (Vouchers),Pomona,CA,91767,3,1,0,62850.0,C,Other beds,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,,0.0,10.0,10
441224,2020,ES,Union Station Homeless Services,USHS FSC Crisis Housing Vouchers (Vouchers),Irwindale,CA,91706,3,1,0,69037.0,C,Other beds,400.0,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,0.0,,,0.0,402.0,401
368497,2019,ES,1736 Family Crisis Center,1736 FSC Bridge Housing,CONFIDENTIAL,CA,90503,8,CONFIDENTIAL,CONFIDENTIAL,63744.0,C,Facility-based beds,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,9.0,18
366782,2019,RRH,1736 Family Crisis Center,CalOES - Housing First,CONFIDENTIAL,CA,90018,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,,,0.0,43.0,43
366776,2019,ES,1736 Family Crisis Center,CES Bridge Housing for Women SPA 8,CONFIDENTIAL,CA,90254,8,CONFIDENTIAL,CONFIDENTIAL,63744.0,C,Facility-based beds,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,4.0,20
368496,2019,ES,1736 Family Crisis Center,CES Bridge Housing Individuals SPA 8,CONFIDENTIAL,CA,90503,8,CONFIDENTIAL,CONFIDENTIAL,63744.0,C,Facility-based beds,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,3.0,5
374989,2019,ES,1736 Family Crisis Center,CES Crisis Housing Individuals SPA 8,CONFIDENTIAL,CA,90503,8,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,Facility-based beds,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,,0.0,7.0,10
366784,2019,RRH,1736 Family Crisis Center,CES RRH Individual SPA 8,CONFIDENTIAL,CA,90503,8,CONFIDENTIAL,CONFIDENTIAL,63744.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,,,0.0,11.0,11
366778,2019,ES,1736 Family Crisis Center,Domestic Violence Shelter - LA1,CONFIDENTIAL,CA,90018,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,Facility-based beds,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,,,0.0,5.0,5
368195,2019,RRH,1736 Family Crisis Center,DV/IPV RRH Pilot Program,CONFIDENTIAL,CA,90503,8,CONFIDENTIAL,CONFIDENTIAL,63744.0,C,,113.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0.0,,,0.0,113.0,113
366783,2019,TH,1736 Family Crisis Center,OVW - TH,CONFIDENTIAL,CA,90018,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,3.0,22
366785,2019,TH,1736 Family Crisis Center,South Bay 1 Domestic Violence Shelter,CONFIDENTIAL,CA,90018,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,,,0.0,7.0,20
366786,2019,TH,1736 Family Crisis Center,Transitional Program-LA 2,CONFIDENTIAL,CA,90018,6,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,14.0,16
370883,2019,PSH,A Community of Friends,Amistad Apartments,LOS ANGELES,CA,90031,4,1,1,62118.0,C,,65.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,0.0,,,0.0,70.0,74
370884,2019,PSH,A Community of Friends,CA0331 39 West Apartments,LOS ANGELES,CA,90062,6,2,8,62118.0,C,,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,33,0.0,,,0.0,32.0,33
370885,2019,PSH,A Community of Friends,CA0347 California Hotel,LOS ANGELES,CA,90731,8,4,15,62118.0,C,,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39,0.0,,,0.0,36.0,39
370886,2019,PSH,A Community of Friends,CA0374 Fedora Apartments,LOS ANGELES,CA,90005,4,2,10,62118.0,C,,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22,0.0,,,0.0,20.0,22
370887,2019,PSH,A Community of Friends,CA0375 Figueroa Apartments - Supportive Services,LOS ANGELES,CA,90003,6,2,8,62118.0,C,,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39,0.0,,,0.0,35.0,39
370892,2019,PSH,A Community of Friends,CA0376 Fox Normandie Apartments - Supportive Services,LOS ANGELES,CA,90005,4,2,10,62118.0,C,,21.0,7.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,61,0.0,,,0.0,47.0,61
372325,2019,PSH,A Community of Friends,CA0383 Gower Street Apartments,LOS ANGELES,CA,90038,4,3,13,62118.0,C,,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,54,0.0,,,0.0,52.0,54
370893,2019,PSH,A Community of Friends,CA0411 Las Palomas Apartments,LOS ANGELES,CA,90033,4,1,14,62118.0,C,,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61,0.0,,,0.0,53.0,61
370895,2019,PSH,A Community of Friends,CA0443 Project Independence Gateways - Supportive Services,LOS ANGELES,CA,90004,4,1,13,62118.0,C,,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29,0.0,,,0.0,27.0,29
370896,2019,PSH,A Community of Friends,CA0523 Vista Nueva Apartments - Supportive Services,LOS ANGELES,CA,90057,4,1,13,62118.0,C,,71.0,22.0,1.0,0.0,0.0,0.0,71.0,0.0,0.0,1.0,0.0,72,0.0,,,0.0,72.0,72
370898,2019,PSH,A Community of Friends,CA0784 Central Court Apartments,LOS ANGELES,CA,90011,6,2,9,62118.0,C,,5.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,11,0.0,,,0.0,10.0,11
370899,2019,PSH,A Community of Friends,CA0856 Willis Avenue Apartments,PANORAMA CITY,CA,91402,2,3,6,62118.0,C,,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,42,0.0,,,0.0,42.0,42
371171,2019,PSH,A Community of Friends,CA0884 Osborne Place Apartments - Supportive Services,LOS ANGELES,CA,91331,2,3,7,62118.0,C,,122.0,29.0,32.0,0.0,0.0,0.0,122.0,0.0,0.0,32.0,0.0,154,0.0,,,0.0,154.0,154
371179,2019,PSH,A Community of Friends,CA0915 Willow Apartments,COMPTON,CA,90222,6,2,0,60804.0,C,,32.0,8.0,18.0,0.0,0.0,0.0,32.0,0.0,0.0,18.0,0.0,50,0.0,,,0.0,36.0,50
372250,2019,PSH,A Community of Friends,CA0916 Woodland Terrace,NORTH HILLS,CA,91343,2,3,7,62118.0,C,,100.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,110,0.0,,,0.0,92.0,110
372251,2019,PSH,A Community of Friends,CA0917 Brandon Apartments,LOS ANGELES,CA,90017,4,1,1,62118.0,C,,55.0,22.0,8.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,63,0.0,,,0.0,51.0,63
372302,2019,PSH,A Community of Friends,CA1104 Avalon Apartments,LOS ANGELES,CA,90061,6,2,0,62118.0,C,,30.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,,,0.0,42.0,43
372314,2019,PSH,A Community of Friends,CA1157 Las Flores - 2,LOS ANGELES,CA,90023,7,1,0,62118.0,C,,40.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,,,0.0,42.0,44
372315,2019,PSH,A Community of Friends,CA1220 Vendome Apartments,LOS ANGELES,CA,90026,4,1,13,62118.0,C,,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35,0.0,,,0.0,35.0,35
372317,2019,PSH,A Community of Friends,Cornerstone Apartments,LOS ANGELES,CA,90010,4,2,10,62118.0,C,,22.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,46,0.0,,,0.0,40.0,46
372318,2019,PSH,A Community of Friends,La Primavera,LOS ANGELES,CA,90010,4,2,10,62118.0,C,,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,35,0.0,,,0.0,35.0,35
372319,2019,PSH,A Community of Friends,Maryland Apartments,LOS ANGELES,CA,90017,4,1,1,62118.0,C,,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,29,0.0,,,0.0,28.0,29
372320,2019,PSH,A Community of Friends,PBV Arlington Square,LOS ANGELES,CA,90019,4,2,10,62118.0,C,,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,46,0.0,,,0.0,42.0,46
372321,2019,PSH,A Community of Friends,PBV Avalon Apartments,LOS ANGELES,CA,90061,6,2,0,62118.0,C,,56.0,14.0,5.0,0.0,0.0,0.0,56.0,0.0,0.0,5.0,0.0,61,0.0,,,0.0,60.0,61
372322,2019,PSH,A Community of Friends,PBV Beverly Terrace,LOS ANGELES,CA,90004,4,1,0,62118.0,C,,120.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,,,0.0,120.0,120
376471,2019,PSH,A Community of Friends,Rayen Apartments,LOS ANGELES,CA,91343,2,3,6,62118.0,C,,108.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,0.0,,,0.0,130.0,130
372323,2019,PSH,A Community of Friends,Santos Plaza,LOS ANGELES,CA,90062,6,2,8,62118.0,C,,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,,,0.0,34.0,36
372324,2019,PSH,A Community of Friends,Selby Hotel,LOS ANGELES,CA,90028,4,3,13,62118.0,C,,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,,,0.0,28.0,28
386423,2019,PSH,A Community of Friends,Silver Star Apartments,LOS ANGELES,CA,90043,6,2,8,62118.0,C,,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48,0.0,,,0.0,44.0,48
371252,2019,ES,"A House of Refuge Care Center, Inc.",Emergency Shelter,LOS ANGELES,CA,90059,6,2,15,62118.0,C,Facility-based beds,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,,,0.0,8.0,18
373816,2019,OPH,Abode Communities,Casa Dominguez,COMPTON,CA,90221,6,2,0,60804.0,C,,136.0,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0.0,,,0.0,151.0,151
373818,2019,PSH,Abode Communities,Ivy Terrace,VAN NUYS,CA,91405,2,3,2,62118.0,C,,104.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,,,0.0,104.0,104
373817,2019,OPH,Abode Communities,Terra Bella,BELL GARDENS,CA,90201,7,1,0,69037.0,C,,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.0,,,0.0,76.0,76
373082,2019,PSH,Affordable Living for the Aging,Bonnie Brae Village,LOS ANGELES,CA,90057,4,1,13,62118.0,C,,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,,,0.0,39.0,39
373085,2019,PSH,Affordable Living for the Aging,Janet L. Witkin Center,WEST HOLLYWOOD,CA,90046,4,3,0,69037.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,6.0,6
373086,2019,PSH,Affordable Living for the Aging,Lancaster Shared Housing,LANCASTER,CA,93534,1,5,0,61914.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,,0.0,10.0,12
373084,2019,PSH,Affordable Living for the Aging,Parkview on the Park Apartments,LOS ANGELES,CA,90057,4,1,1,62118.0,C,,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,,,0.0,35.0,34
370560,2019,PSH,Alcott Center for Mental Health Services,CA1594 Permanent Supportive Housing,LOS ANGELES,CA,90035,5,2,5,62118.0,C,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15,0.0,,,0.0,11.0,15
376469,2019,TH,Alexandria House,Transitional Housing for Single Women and Women with Children,CONFIDENTIAL,CA,90020,4,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,29.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,,,0.0,31.0,31
370774,2019,PSH,Alliance for Housing and Healing,CA0353 CHOISS SPA 5,CONFIDENTIAL,CA,90405,5,CONFIDENTIAL,CONFIDENTIAL,63384.0,C,,4.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,8,0.0,,,0.0,3.0,8
370776,2019,PSH,Alliance for Housing and Healing,CA0354 CHOISS SPA 7(a) MAR,CONFIDENTIAL,CA,90242,7,CONFIDENTIAL,CONFIDENTIAL,61032.0,C,,16.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,,,0.0,25.0,26
370778,2019,PSH,Alliance for Housing and Healing,CA0355 CHOISS SPA 7(b) DEC,CONFIDENTIAL,CA,90650,7,CONFIDENTIAL,CONFIDENTIAL,62490.0,C,,8.0,2.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,17,0.0,,,0.0,15.0,17
370779,2019,PSH,Alliance for Housing and Healing,CA0356 CHOISS SPA 2,CONFIDENTIAL,CA,91206,2,CONFIDENTIAL,CONFIDENTIAL,69037.0,C,,6.0,2.0,14.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,20,0.0,,,0.0,18.0,20
370780,2019,PSH,Alliance for Housing and Healing,CA0357 CHOISS SPA 8,CONFIDENTIAL,CA,90815,8,CONFIDENTIAL,CONFIDENTIAL,62088.0,C,,22.0,7.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,34,0.0,,,0.0,34.0,34
370781,2019,PSH,Alliance for Housing and Healing,CA0861 CHOISS SPA 3,CONFIDENTIAL,CA,91103,3,CONFIDENTIAL,CONFIDENTIAL,62724.0,C,,7.0,2.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0,18.0,0.0,25,0.0,,,0.0,25.0,25
370783,2019,OPH,Alliance for Housing and Healing,HACLA Section 8 Homeless Program,CONFIDENTIAL,CA,90041,4,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,,,0.0,11.0,11
373826,2019,PSH,"AMCAL Multi-Housing, Inc.",Terracina,LOS ANGELES,CA,90044,8,2,0,62118.0,C,,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,22.0,22
373355,2019,TH,Anti-Recidivism Coalition,Supportive Housing and Education Initiative Bromont,SYLMAR,CA,91342,2,3,0,62118.0,C,,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,,,0.0,24.0,36
373761,2019,TH,Anti-Recidivism Coalition,Supportive Housing and Education Initiative Magnolia,LOS ANGELES,CA,90006,4,2,1,62118.0,C,,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,18.0,22
370761,2019,ES,Arms of Nefertari,Emergency Shelter,INGLEWOOD,CA,90305,8,2,0,61740.0,C,Facility-based beds,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,,,0.0,4.0,8
373492,2019,PSH,Asian Pacific Counseling and Treatment Center,CA0914 Asian Pacific Counseling and Treatment Center,LOS ANGELES,CA,90017,4,1,1,62118.0,C,,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,20.0,22
370508,2019,PSH,Aszkenazy Development,Harding Apartments,SAN FERNANDO,CA,91340,2,3,0,69037.0,C,,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16,0.0,,,0.0,16.0,16
370506,2019,PSH,Aszkenazy Development,Park View Place Apartments,SAN FERNANDO,CA,91340,2,3,0,69037.0,C,,2.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,27,0.0,,,0.0,27.0,27
372598,2019,ES,Beacon Light Mission and Doors of Hope,Beacon Light Mission ES,WILMINGTON,CA,90744,8,4,15,62118.0,C,Facility-based beds,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,16.0,16
372599,2019,ES,Beacon Light Mission and Doors of Hope,Doors of Hope ES,WILMINGTON,CA,90744,8,4,15,62118.0,C,Facility-based beds,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,,,0.0,21.0,21
373828,2019,ES,Bethel Los Angeles Community Development Corporation,Winter Shelter Program South Los Angeles SPA 6,LOS ANGELES,CA,90047,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,1/11/2019,3/31/2019,0.0,49.0,49
376256,2019,ES,Bridge to Home,Bridge Housing Program SPA 2,SANTA CLARITA,CA,91350,2,5,0,63356.0,U,Facility-based beds,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,,,0.0,0.0,45
368638,2019,ES,Bridge to Home,Winter Shelter Program Santa Clarita SPA 2,SANTA CLARITA,CA,91350,2,5,0,63356.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,12/1/2018,4/30/2019,0.0,59.0,60
364093,2019,TH,"BRIDGES, Inc.",Casitas Esperanza,EL MONTE,CA,91732,3,1,0,61152.0,C,,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
364094,2019,TH,"BRIDGES, Inc.",Casitas Tranquilas,EL MONTE,CA,91732,3,1,0,61152.0,C,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,,,0.0,13.0,15
365466,2019,TH,"Broom Homestead, Inc.",Transitional Housing Edrica's House,LOS ANGELES,CA,90018,6,2,10,62118.0,C,,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,,,0.0,6.0,22
371251,2019,ES,Bryant Temple CDC,Winter Shelter Program SPA 6,LOS ANGELES,CA,90008,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49.0,12/1/2018,3/31/2019,0.0,45.0,49
373834,2019,PSH,Burbank Housing Corporation,Burbank Veteran Bungalows,BURBANK,CA,91502,2,5,0,60456.0,C,,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11,0.0,,,0.0,11.0,11
373842,2019,TH,Burbank Housing Corporation,Home Front,BURBANK,CA,91504,2,5,0,60456.0,C,,26.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,,,0.0,26.0,26
373846,2019,TH,Burbank Housing Corporation,Linden House,BURBANK,CA,91502,2,5,0,60456.0,C,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,,,0.0,5.0,6
373838,2019,TH,Burbank Housing Corporation,Puerta Nueva Transitional Facility,BURBANK,CA,91504,2,5,0,60456.0,C,,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,,,0.0,12.0,12
374641,2019,ES,California Council For Veteran Affairs,CES Bridge Housing Program Homes for Heroes (Women and Children),LOS ANGELES,CA,90043,6,2,8,62118.0,C,Facility-based beds,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8,0.0,,,0.0,6.0,8
372604,2019,TH,Casa de Los Angelitos,Casa de Los Angelitos,CONFIDENTIAL,CA,90710,8,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,,,0.0,3.0,3
374981,2019,ES,"Catholic Charities of Los Angeles, Inc.",Angel's Flight Youth Shelter a Part of Catholic Charities Los Angeles,CONFIDENTIAL,CA,90057,4,CONFIDENTIAL,CONFIDENTIAL,62118.0,C,Facility-based beds,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,,,0.0,16.0,16
374988,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Program Hawkes,LOS ANGELES,CA,90026,4,1,13,62118.0,C,Facility-based beds,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,,,0.0,24.0,25
375002,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Bridge Housing Program Languille,LOS ANGELES,CA,90026,4,1,13,62118.0,C,Facility-based beds,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,,0.0,5.0,10
375001,2019,ES,"Catholic Charities of Los Angeles, Inc.",CES Crisis Housing Program Hawkes,LOS ANGELES,CA,90026,4,1,13,62118.0,C,Facility-based beds,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,,,0.0,5.0,10
