Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,Inventory Type,TH Unit Type,Bed Type,Target Pop. A,Target Pop. B,Youth Program,Veteran Program,HMIS,McKinney- Vento,LAHSA Funded,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
254111,044-008590,2016,ES,People Assisting the Homeless (PATH),PATH Hollywood Crisis Crisis Housing Program (Reserved),5627 Fernwood Ave.,Los Angeles,CA,90028.0,62118.0,190901.0,SPA 4,SD 3,CD13,SSD 24,AD 43,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,30.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,30.0,30,1.0
254112,044-008589,2016,ES,People Assisting the Homeless (PATH),PATH Los Angeles Crisis Housing Program,340 N. Madison Ave.,Los Angeles,CA,90029.0,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,58,0.0,0.0,0.0,,0.0,0.0,,,58,0.0,58.0,0.0,,1.0,,0.0,0.0,,,20.0,20.0,55.0,78,0.71
251134,044-008550,2016,ES,People Assisting the Homeless (PATH),PATH Westside Center,2346 Cotner Ave.,Los Angeles,CA,90064.0,62118.0,267800.0,SPA 5,SD 3,CD5,SSD 30,AD 54,C,,Facility-based beds,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,29,0.0,0.0,0.0,,29.0,0.0,,,29,0.0,29.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,29.0,29,1.0
253596,044-008595,2016,RRH,People Assisting the Homeless (PATH),SSVF (LFH Subcontractor),7843 Lankershim Blvd,North Hollywood,CA,91605.0,62118.0,121802.0,SPA 2,SD 3,CD6,SSD 18,AD 39,C,,,SMF+HC,,0,1,HMIS,Yes,Yes,4.0,2.0,20,0.0,4.0,0.0,,20.0,0.0,,,24,4.0,20.0,0.0,1.0,1.0,,,,,,,,24.0,24,1.0
251368,044-008585,2016,RRH,People Assisting the Homeless (PATH),SSVF RRH,340 North Madison ,Los Angeles,CA,90004.0,62118.0,192700.0,SPA 4,SD 2,CD13,SSD 24,AD 43,C,,,SMF+HC,,0,1,Non-HMIS,No,No,2.0,1.0,8,0.0,2.0,0.0,,8.0,0.0,,,10,2.0,8.0,0.0,1.0,1.0,,,,,,,,10.0,10,1.0
251136,044-008565,2016,ES,People Assisting the Homeless (PATH),Year Round Emergency Shelter - Hollywood,5617 Fernwood Ave.,Los Angeles,CA,90028.0,62118.0,190901.0,SPA 4,SD 3,CD13,SSD 24,AD 43,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,35,0.0,0.0,0.0,,0.0,0.0,,,35,0.0,35.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,25.0,35,0.71
250999,105-008955,2016,PSH,Project New Hope,"Ready, Willing and Able (B): Norlin Lockwood, Hoover and Nyumba Apartments",962 S. Hoover St.,Los Angeles,CA,90006.0,62118.0,209510.0,SPA 4,SD 1,CD1,SSD 24,AD 53,C,,,SMF,HIV,0,0,HMIS,Yes,Yes,44.0,12.0,72,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,116,44.0,72.0,0.0,1.0,1.0,,,,,,,,92.0,116,0.79
251000,105-008956,2016,PSH,Project New Hope,"Ready, Willing, and Able (A): Norlin Lockwood, Hoover and Nyumba Apartments",616 W. 81st St.,Los Angeles,CA,90027.0,62118.0,238310.0,SPA 6,SD 2,CD8,SSD 30,AD 59,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,98.0,22.0,24,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,122,98.0,24.0,0.0,1.0,1.0,,,,,,,,79.0,122,0.65
250998,105-008951,2016,TH,Project New Hope,Residential Care Facilities for the Chronically Ill,1004 Echo Park Ave,Los Angeles,CA,90026.0,62118.0,197500.0,SPA 4,SD 1,CD1,SSD 24,AD 51,C,Multiple,,SMF,HIV,0,0,Non-HMIS,No,No,0.0,0.0,11,0.0,0.0,0.0,,0.0,0.0,,,11,0.0,0.0,0.0,,,,,,,,,,11.0,11,1.0
250997,105-008950,2016,TH,Project New Hope,Transitional Residential Care Facility,1004 Echo Park Ave,Los Angeles,CA,90026.0,62118.0,197500.0,SPA 4,SD 1,CD1,SSD 24,AD 51,C,Single,,SMF,HIV,0,0,Non-HMIS,No,No,0.0,0.0,20,0.0,0.0,0.0,,0.0,0.0,,,20,0.0,0.0,0.0,,,,,,,,,,20.0,20,1.0
250830,105-008963,2016,PSH,Project New Hope,Tripp House,1130 S PALOS VERDES ST,San Pedro,CA,90731.0,62118.0,297110.0,SPA 8,SD 4,CD15,SSD 35,AD 70,C,,,SMF+HC,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,3.0,0.0,,1.0,,,,,,,,3.0,3,1.0
263766,102-009012,2016,PSH,PROTOTYPES,S. Mark Taper Foundation Family Living Center PH,837 East Arrow Hwy,Pomona,CA,91767.0,62850.0,402101.0,SPA 3,SD 1,NA ,SSD 20,AD 52,C,,,SMF+HC,,0,0,Non-HMIS,No,No,34.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,34.0,0.0,0.0,1.0,,,,,,,,,28.0,34,0.82
250898,102-009002,2016,PSH,"Prototypes, Inc.",Permanent Housing Project for Disabled Women & Children,837 E. Arrow Hwy.,Pomona,CA,91767.0,62850.0,402101.0,SPA 3,SD 1,NA ,SSD 20,AD 52,C,,,HC,,0,0,HMIS,Yes,Yes,50.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,50.0,0.0,0.0,1.0,,,,,,,,,15.0,50,0.3
250845,102-009003,2016,TH,"Prototypes, Inc.",PROTOTYPES Transitional Housing Project,837 E. Arrow Hwy.,Pomona,CA,91767.0,62850.0,402101.0,SPA 3,SD 1,NA ,SSD 20,AD 52,C,Single,,HC,,0,0,HMIS,Yes,Yes,65.0,13.0,0,0.0,0.0,0.0,,0.0,0.0,,,65,65.0,0.0,0.0,1.0,,,,,,,,,46.0,65,0.71
250973,102-009009,2016,TH,"Prototypes, Inc.",Women's Center,,,CA,,,,SPA 3,SD 1,NA ,SSD 20,AD 52,C,Single,,SFHC,DV,0,0,Non-HMIS,No,No,83.0,24.0,51,0.0,0.0,0.0,,0.0,0.0,,,134,0.0,0.0,0.0,,,,,,,,,,84.0,134,0.63
250974,102-009010,2016,PSH,"Prototypes, Inc.",Women's Center - Shelter Plus Care - Tenant Based,845 East Arrow Hwy,Pomona,CA,91767.0,62850.0,402101.0,SPA 3,SD 1,NA ,SSD 20,AD 52,C,,,HC,,0,0,Non-HMIS,No,No,29.0,7.0,0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,,,,,,,,,,29.0,29,1.0
250823,071-009051,2016,ES,Proyecto Pastoral,Guadalupe Homeless Project,171 South Gless St.,Los Angeles,CA,90033.0,62118.0,206032.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,Facility-based beds,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,60,0.0,0.0,0.0,,0.0,0.0,,,60,0.0,60.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,56.0,60,0.93
254116,071-009052,2016,ES,Proyecto Pastoral,Women's Shelter Program,135 N. Mission Road,Los Angeles,CA,90033.0,62118.0,206032.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,Facility-based beds,SF,,0,0,HMIS,Yes,Yes,0.0,0.0,15,0.0,0.0,0.0,,0.0,0.0,,,15,0.0,15.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,15.0,15,1.0
250938,060-009103,2016,OPH,"Rainbow Services, LTD.",Homeless Section 8 Voucher Program (HACLA),,,CA,,,,SPA 8,SD 4,CD15,SSD 35,AD 70,C,,,SMF+HC,DV,0,0,Non-HMIS,No,No,40.0,8.0,1,0.0,0.0,0.0,,0.0,0.0,,,41,0.0,0.0,0.0,,,,,,,,,,40.0,41,0.98
251172,060-009101,2016,ES,"Rainbow Services, LTD.",Rainbow House Emergency Shelter,,,CA,,,,SPA 8,SD 4,CD15,SSD 35,AD 70,C,,Facility-based beds,SMF+HC,DV,0,0,Non-HMIS,No,No,36.0,7.0,7,0.0,0.0,0.0,,0.0,0.0,,,43,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,12.0,43,0.28
251189,060-009102,2016,TH,"Rainbow Services, LTD.",Villa Paloma Transitional Shelter,,,CA,,,,SPA 8,SD 4,CD15,SSD 35,AD 70,C,Single,,SMF+HC,DV,0,0,Non-HMIS,Yes,Yes,44.0,10.0,3,0.0,0.0,0.0,,0.0,0.0,,,47,0.0,0.0,0.0,,,,,,,,,,29.0,47,0.62
250855,298-009150,2016,TH,Rancho San Antonio,Rancho San Antonio Transitional Housing Program,21000 Plummer Street,Chatsworth,CA,91311.0,62118.0,113303.0,SPA 2,SD 5,CD12,SSD 27,AD 45,C,Single,,SM,,1,0,Non-HMIS,No,No,0.0,0.0,16,0.0,0.0,0.0,,0.0,16.0,,,16,0.0,0.0,0.0,,,,,,,,,,16.0,16,1.0
251188,300-009250,2016,TH,Richstone Family Center,Richstone - THP Plus and Transitional Living I,4431 W 137th Place,Hawthorne,CA,90250.0,61596.0,602402.0,SPA 8,SD 2,NA ,SSD 35,AD 62,C,Single,,SF,,0,0,Non-HMIS,No,No,0.0,0.0,7,0.0,0.0,0.0,,0.0,0.0,,,7,0.0,0.0,0.0,,,,,,,,,,7.0,7,1.0
251268,104-009466,2016,RRH,"San Fernando Valley Community Mental Health Center, Inc.",Diversion 50,14660 Oxnard St.,Van Nuys,CA,91411.0,62118.0,128400.0,SPA 2,SD 3,CD4,SSD 18,AD 45,N,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,6,0.0,0.0,0.0,,0.0,0.0,,,6,0.0,6.0,0.0,,1.0,,,,,,,,6.0,6,1.0
250900,104-009460,2016,OPH,"San Fernando Valley Community Mental Health Center, Inc.",HACLA Section 8 Homeless Program,14660 Oxnard St.,Van Nuys,CA,91411.0,62118.0,128400.0,SPA 2,SD 3,CD4,SSD 18,AD 45,C,,,SMF+HC,,0,0,HMIS,Yes,Yes,0.0,0.0,28,0.0,0.0,0.0,,0.0,0.0,,,28,0.0,28.0,0.0,,1.0,,,,,,,,17.0,28,0.61
251242,104-009462,2016,PSH,"San Fernando Valley Community Mental Health Center, Inc.",HACLA Shelter Plus Care Program,14660 Oxnard St.,Van Nuys,CA,91411.0,62118.0,128400.0,SPA 2,SD 3,CD4,SSD 18,AD 45,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25,0.0,25.0,0.0,,1.0,,,,,,,,16.0,25,0.64
250975,104-009454,2016,TH,"San Fernando Valley Community Mental Health Center, Inc.",Project New Start,14203 Sylvan St.,Van Nuys,CA,91411.0,62118.0,128210.0,SPA 2,SD 3,CD6,SSD 18,AD 46,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,30,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,30.0,0.0,,1.0,,,,,,,,11.0,30,0.37
250846,104-009459,2016,TH,"San Fernando Valley Community Mental Health Center, Inc.",Sylvan Place Co-Op,14303 Sylvan Street,Van Nuys,CA,91401.0,62118.0,128210.0,SPA 2,SD 3,CD6,SSD 18,AD 46,C,Single,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,28,0.0,0.0,0.0,,0.0,0.0,,,28,0.0,0.0,0.0,,,,,,,,,,28.0,28,1.0
250899,104-009458,2016,TH,"San Fernando Valley Community Mental Health Center, Inc.",Tyrone Houses,6721 Tyrone Ave.,Van Nuys,CA,91405.0,62118.0,128102.0,SPA 2,SD 3,CD2,SSD 18,AD 46,C,Single,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,15,0.0,0.0,0.0,,0.0,0.0,,,15,0.0,15.0,0.0,,1.0,,,,,,,,4.0,15,0.27
251361,303-009500,2016,ES,San Fernando Valley Rescue Mission,Emergency Housing Program,8822 CANBY AVE,NORTHRIDGE,CA,91325.0,62118.0,115202.0,SPA 2,SD 3,CD12,SSD 18,AD 45,N,,Facility-based beds,HC,,0,0,Non-HMIS,No,No,50.0,14.0,0,0.0,0.0,0.0,,0.0,0.0,,,50,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,50.0,50,1.0
250960,410-017200,2016,TH,Sanctuary of Hope,Hope Refuge,3881 Roxton Ave,Los Angeles,CA,90008.0,62118.0,234000.0,SPA 6,SD 2,CD10,SSD 30,AD 54,C,Single,,YMF,,1,0,HMIS,Yes,Yes,0.0,0.0,6,0.0,0.0,0.0,,0.0,6.0,,,6,0.0,6.0,0.0,,1.0,,,,,,,,6.0,6,1.0
263769,502-019350,2016,PSH,Share! Collaborative Housing,Share! Collaborative Housing,6666 Green Valley Circle,Culver City,CA,90230.0,69037.0,703002.0,SPA 5,SD 2,NA ,SSD 30,AD 54,C,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,0.0,,0.0,,,,,,,,,,230.0,277,0.83
251025,034-009650,2016,TH,"Shields For Families, Inc.",Keith Village,Confidential ,Compton,CA,90221.0,60804.0,542105.0,SPA 6,SD 2,NA ,SSD 35,AD 64,C,Single,,SMHC,,0,0,HMIS,Yes,Yes,32.0,16.0,0,0.0,0.0,0.0,,0.0,0.0,,,32,32.0,0.0,0.0,1.0,,,,,,,,,32.0,32,1.0
251026,034-009651,2016,TH,"Shields For Families, Inc.",Naomi Village,Confidential ,Compton,CA,90221.0,60804.0,542105.0,SPA 6,SD 2,NA ,SSD 35,AD 64,C,Single,,SFHC,,0,0,HMIS,Yes,Yes,60.0,18.0,7,0.0,0.0,0.0,,0.0,0.0,,,67,60.0,0.0,0.0,1.0,,,,,,,,,57.0,67,0.85
251152,034-009652,2016,TH,"Shields For Families, Inc.",Saraii Village,Confidential ,Los Angeles,CA,90044.0,62118.0,240300.0,SPA 6,SD 2,CD8,SSD 30,AD 64,C,Single,,SFHC,,0,0,HMIS,Yes,Yes,40.0,10.0,20,0.0,0.0,0.0,,0.0,0.0,,,60,40.0,0.0,0.0,1.0,,,,,,,,,17.0,60,0.28
251069,036-009802,2016,PSH,Skid Row Housing Trust,Abey and Charles Cobb Apartments 118,521 S SAN PEDRO ST,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,118,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,118,0.0,118.0,0.0,,1.0,,,,,,,,112.0,118,0.95
251117,036-009804,2016,PSH,Skid Row Housing Trust,Dewey Hotel,721 S MAIN ST,Los Angeles,CA,90014.0,62118.0,207301.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,42,0.0,42.0,0.0,,1.0,,,,,,,,39.0,42,0.93
251118,036-009805,2016,PSH,Skid Row Housing Trust,Edward Hotel,713 E 5TH ST,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46,0.0,46.0,0.0,,1.0,,,,,,,,33.0,46,0.72
251119,036-009807,2016,PSH,Skid Row Housing Trust,Hart Hotel,508 E 4TH ST,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38,0.0,38.0,0.0,,1.0,,,,,,,,26.0,38,0.68
251120,036-009809,2016,PSH,Skid Row Housing Trust,Lincoln Hotel,549 CERES AVE,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,HIV,0,0,HMIS,Yes,Yes,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,40.0,0.0,,1.0,,,,,,,,40.0,40,1.0
251070,036-009810,2016,PSH,Skid Row Housing Trust,New Carver Apartments,1624 S HOPE ST,Los Angeles,CA,90015.0,62118.0,224010.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,96,0.0,96.0,0.0,,1.0,,,,,,,,88.0,96,0.92
251029,036-009823,2016,PSH,Skid Row Housing Trust,New Genesis Apartments,456 S MAIN ST,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,81,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,81,0.0,81.0,0.0,,1.0,,,,,,,,73.0,81,0.9
251365,036-009812,2016,PSH,Skid Row Housing Trust,New Pershing Hotel,108 E 5TH ST,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,47,0.0,47.0,0.0,,1.0,,,,,,,,46.0,47,0.98
251071,036-009813,2016,PSH,Skid Row Housing Trust,Produce Hotel,676 S CENTRAL AVE,Los Angeles,CA,90021.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,95,0.0,95.0,0.0,,1.0,,,,,,,,95.0,95,1.0
251153,036-009814,2016,PSH,Skid Row Housing Trust,Rainbow Apartments,643 S SAN PEDRO ST,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,87,0.0,87.0,0.0,,1.0,,,,,,,,86.0,87,0.99
251072,036-009815,2016,PSH,Skid Row Housing Trust,Rossmore Hotel,905 E 6TH ST,Los Angeles,CA,90021.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,58,0.0,58.0,0.0,,1.0,,,,,,,,54.0,58,0.93
264984,036-009836,2016,PSH,Skid Row Housing Trust,Sherman Way Apartments (Crest Apartments),13604 Sherman Way,Van Nuys,CA,91405.0,62118.0,123510.0,SPA 2,SD 3,CD2,SSD 18,AD 46,U,,,SMF,,0,0,Non-HMIS,No,No,,,63,,,,,0.0,0.0,0.0,,63,,,,,,,,,,,,,,63,
251154,036-009833,2016,PSH,Skid Row Housing Trust,Skid Row Housing - Scattered Sites 275,502 SAN JULIAN ST,Los Angeles,CA,90013.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,278,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,278,0.0,278.0,0.0,,1.0,,,,,,,,190.0,278,0.68
251073,036-009832,2016,PSH,Skid Row Housing Trust,Skid Row Housing - Skid Row Collaborative,729 S MAIN ST,Los Angeles,CA,90014.0,62118.0,207301.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,154,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,154,0.0,154.0,0.0,,1.0,,,,,,,,103.0,154,0.67
251283,036-009800,2016,PSH,Skid Row Housing Trust,Skid Row Housing Trust - Abbey Apartments,625 S SAN PEDRO ST,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,45,0.0,45.0,0.0,,1.0,,,,,,,,41.0,45,0.91
251030,036-009830,2016,PSH,Skid Row Housing Trust,St. George Hotel 15,115 E 3RD ST,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15,0.0,15.0,0.0,,1.0,,,,,,,,15.0,15,1.0
251027,036-009820,2016,PSH,Skid Row Housing Trust,St. George Hotel 69,115 E 3RD ST,Los Angeles,CA,90013.0,62118.0,207302.0,SPA 4,SD 1,CD14,SSD 30,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,69,0.0,69.0,0.0,,1.0,,,,,,,,67.0,69,0.97
251028,036-009821,2016,PSH,Skid Row Housing Trust,St. Mark's Hotel,611 E 5TH ST,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,89,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,89,0.0,89.0,0.0,,1.0,,,,,,,,86.0,89,0.97
251328,036-009824,2016,PSH,Skid Row Housing Trust,Star Apartments,240 E 6TH ST,Los Angeles,CA,90014.0,62118.0,206300.0,SPA 4,SD 2,CD14,SSD 30,AD 53,N,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,100,0.0,100.0,0.0,,1.0,,,,,,,,93.0,100,0.93
251397,036-009838,2016,PSH,Skid Row Housing Trust,The Six Apartments,811 South Carondolet Street,Los Angeles,CA,90057.0,62118.0,209401.0,SPA 4,SD 1,CD1,SSD 24,AD 53,N,,,SMF,,0,1,HMIS,Yes,Yes,0.0,0.0,50,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50,0.0,50.0,0.0,,1.0,,,,,,,,49.0,50,0.98
251218,309-010400,2016,ES,Society of St. Vincent de Paul Social Services,Cardinal Manning Center- Emergency Transitions,231 Winston St.,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,,Facility-based beds,SM,,0,0,HMIS,Yes,Yes,0.0,0.0,55,0.0,0.0,0.0,,0.0,0.0,,,55,0.0,55.0,0.0,,1.0,,0.0,0.0,,,0.0,0.0,51.0,55,0.93
251194,309-010401,2016,TH,Society of St. Vincent de Paul Social Services,Cardinal Manning Center-Men's Advancement Program,231 Winston St.,Los Angeles,CA,90013.0,62118.0,206200.0,SPA 4,SD 1,CD14,SSD 24,AD 53,C,Single,,SM,,0,0,HMIS,Yes,Yes,0.0,0.0,10,0.0,0.0,0.0,,0.0,0.0,,,10,0.0,10.0,0.0,,1.0,,,,,,,,4.0,10,0.4
251253,309-010403,2016,PSH,Society of St. Vincent de Paul Social Services,Family Housing Permanent Supportive Program,1181 N VIRGIL AVE,Los Angeles,CA,90029.0,62118.0,191301.0,SPA 4,SD 3,CD13,SSD 24,AD 43,C,,,HC,,0,0,HMIS,Yes,Yes,11.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,11.0,0.0,0.0,1.0,,,,,,,,,11.0,11,1.0
251263,309-010402,2016,TH,Society of St. Vincent de Paul Social Services,Family Housing-Transitional Housing Program,1181 North Virgil St.,Los Angeles,CA,90029.0,62118.0,191301.0,SPA 4,SD 3,CD13,SSD 24,AD 43,C,Single,,HC,,0,0,HMIS,Yes,Yes,3.0,2.0,0,0.0,0.0,0.0,,0.0,0.0,,,3,3.0,0.0,0.0,1.0,,,,,,,,,3.0,3,1.0
256769,037-010011,2016,PSH,South Central Health & Rehabilitation Program,Homes for Good,5201 S VERMONT AVE,Los Angeles,CA,90037.0,62118.0,232600.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,,SMF,,0,0,HMIS,Yes,Yes,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10,0.0,10.0,0.0,,1.0,,,,,,,,10.0,10,1.0
251379,037-010009,2016,PSH,South Central Health & Rehabilitation Program,SCHARP Figueroa Apartments,5216 S. Figueroa Street,Los Angeles,CA,90037.0,62118.0,232700.0,SPA 6,SD 2,CD9,SSD 30,AD 59,N,,,SMF,,0,0,Non-HMIS,No,No,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18,0.0,0.0,0.0,,,,,,,,,,17.0,18,0.94
250942,072-010053,2016,TH,"Southern California Alcohol and Drug Program, Inc.",Angel Step II,16314 Cornuta Ave.,Bellflower,CA,90706.0,60288.0,554105.0,SPA 7,SD 4,NA ,SSD 32,AD 58,C,Single,,SFHC,,0,0,HMIS,Yes,Yes,30.0,10.0,10,0.0,0.0,0.0,,0.0,0.0,,,40,30.0,10.0,0.0,1.0,1.0,,,,,,,,37.0,40,0.92
251089,072-010075,2016,ES,"Southern California Alcohol and Drug Program, Inc.",Angel Step Inn South - Downey,,,CA,,,,SPA 7,SD 4,NA ,SSD 32,AD 58,C,,Facility-based beds,SFHC,DV,0,0,Non-HMIS,Yes,Yes,26.0,7.0,4,0.0,0.0,0.0,,0.0,0.0,,,30,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,9.0,30,0.3
251121,038-010160,2016,RRH,"Special Service for Groups, Inc.",First 5 LA Rental Assistance RRH Round 2,5849 CROCKER ST,Los Angeles,CA,90003.0,62118.0,239202.0,SPA 6,SD 2,CD9,SSD 30,AD 59,C,,,HC,,0,0,HMIS,Yes,Yes,28.0,8.0,1,0.0,0.0,0.0,,0.0,0.0,,,29,28.0,1.0,0.0,1.0,1.0,,,,,,,,29.0,29,1.0
251122,038-010162,2016,ES,"Special Service for Groups, Inc.",FSC Emergency Shelter,905 E. 8th St.,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,N,,Facility-based beds,SFHC,,0,0,HMIS,Yes,Yes,226.0,60.0,0,0.0,0.0,0.0,,0.0,0.0,,,226,226.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.0,128.0,226,0.57
253570,038-010163,2016,RRH,"Special Service for Groups, Inc.",HFSS Homeless & Housing Program Fund,905 E. 8th St.,Los Angeles,CA,90021.0,62118.0,226002.0,SPA 4,SD 2,CD14,SSD 30,AD 53,C,,,HC,,0,0,HMIS,Yes,Yes,58.0,20.0,0,0.0,0.0,0.0,,0.0,0.0,,,58,58.0,0.0,0.0,1.0,,,,,,,,,58.0,58,1.0
