Project ID,Row #,Year,Proj. Type,Organization Name,Project Name,Address,City,State,ZIP,SPA,CD,SD,Community,Geo Code,Inventory Type,Bed Type,Target Pop.,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/o Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Victim Service Provider,Additional Federal Funding?,Additional Federal Funding: HUD-VASH,Additional Federal Funding: SSVF,Additional Federal Funding: GPD,Additional Federal Funding: GPD-BH,Additional Federal Funding: GPD-LD,Additional Federal Funding: GPD-HH,Additional Federal Funding: GPD-CT,Additional Federal Funding: GPD-SITH,Additional Federal Funding: GPD-TP,Additional Federal Funding: HCHV,Additional Federal Funding: HCHV-CRS,Additional Federal Funding: HCHV-SH,Additional Federal Funding: BCP,Additional Federal Funding: TLP,Additional Federal Funding: MGH,Additional Federal Funding: HOPWA,Additional Federal Funding: HOPWA-HMV,Additional Federal Funding: HOPWA-PH,Additional Federal Funding: HOPWA-STSF,Additional Federal Funding: HOPWA-TH,Additional Federal Funding: PIH,Additional Federal Funding: Other,Housing Type,McKinney- Vento,McKinney- Vento: Esg,McKinney- Vento: EsgEs,McKinney- Vento: EsgRrh,McKinney- Vento: Coc,McKinney- Vento: CocSh,McKinney- Vento: CocTh,McKinney- Vento: CocPsh,McKinney- Vento: CocRrh,McKinney- Vento: CocSro,McKinney- Vento: SpC,McKinney- Vento: S8,McKinney- Vento: SHP,McKinney- Vento: YHDP,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Utilization Rate
2602,366741,2019,ES,LA Family Housing Corporation,CES Bridge Housing Program Path to Home,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,0,0,22,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,22,0,22,0,0,1,0,0,0,,,0,0,25,22,1.14
1492,366742,2019,ES,LA Family Housing Corporation,CES Bridge Housing Program Path to Home Reserved,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,0,0,30,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30,0,30,0,0,1,0,0,0,,,0,0,29,30,0.97
2082,366743,2019,ES,LA Family Housing Corporation,CES Crisis Housing Program Path to Home,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,0,0,43,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,43,0,43,0,0,1,0,0,0,,,0,0,38,43,0.88
2935,366744,2019,RRH,LA Family Housing Corporation,CES RRH Bridge to Home,23752 NEWHALL AVE.,NEWHALL,CA,91321,2,0,5,SANTA CLARITA,63356,C,,,0,0,14,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,14,0,14,0,0,1,0,0,0,,,0,0,14,14,1.0
2930,366745,2019,RRH,LA Family Housing Corporation,CES RRH Hope of the Valley,11134 SEPULVEDA BLVD.,MISSION HILLS,CA,91346,2,7,3,MISSION HILLS,62118,C,,,0,0,11,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,11,0,11,0,0,1,0,0,0,,,0,0,11,11,1.0
1606,366746,2019,RRH,LA Family Housing Corporation,CES RRH Individuals,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,145,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,145,0,145,0,0,1,0,0,0,,,0,0,145,145,1.0
2929,366747,2019,RRH,LA Family Housing Corporation,CES RRH Individuals Tarzana,18646 OXNARD ST.,TARZANA,CA,91356,2,3,3,TARZANA,69037,C,,,0,0,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,15,0,15,0,0,1,0,0,0,,,0,0,15,15,1.0
2951,366749,2019,PSH,LA Family Housing Corporation,DHS Crest Apartments,13604 SHERMAN WAY,VAN NUYS,CA,91405,2,2,3,VAN NUYS,62118,C,,,0,0,63,0,0,0,0,23,0,40,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,0,63,0,0,1,0,0,0,,,0,0,63,63,1.0
1441,366750,2019,PSH,LA Family Housing Corporation,DHS Day Street Apartments,7639 DAY ST.,TUJUNGA,CA,91402,2,7,5,TUJUNGA,69037,C,,,0,0,29,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,29,0,29,0,0,1,0,0,0,,,0,0,29,29,1.0
2927,366752,2019,PSH,LA Family Housing Corporation,DHS HJC to ICMS,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,20,0,0,0,0,0,0,20,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,20,20,1.0
1281,366753,2019,PSH,LA Family Housing Corporation,DHS Housing for Health,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,295,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,295,0,295,0,0,1,0,0,0,,,0,0,200,295,0.68
3096,366755,2019,ES,LA Family Housing Corporation,DHS Interim Housing,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,0,0,25,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,0,25,0,0,1,0,0,0,,,0,0,29,25,1.16
1409,366756,2019,PSH,LA Family Housing Corporation,DHS Palo Verde Apartments,8925 GLENOAKS BLVD.,SUN VALLEY,CA,91352,2,6,3,SUN VALLEY,62118,C,,,0,0,59,0,0,0,0,0,0,21,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,59,0,59,0,0,1,0,0,0,,,0,0,59,59,1.0
2941,366759,2019,ES,LA Family Housing Corporation,DHS Tyrone Family Crisis Housing,76721 TYRONE AVE.,VAN NUYS,CA,91405,2,2,3,VAN NUYS,62118,C,Facility-based beds,,44,11,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,44,44,0,0,1,0,0,0,0,,,0,0,22,44,0.5
2687,366761,2019,ES,LA Family Housing Corporation,DMH Family Interim Housing,7817 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,48,12,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,48,0,0,1,0,0,0,0,,,0,0,39,48,0.81
1787,368495,2019,ES,LA Family Housing Corporation,DMH Interim Housing,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,0,0,40,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,0,40,0,0,1,0,0,0,,,0,0,42,40,1.05
2288,366762,2019,OPH,LA Family Housing Corporation,HACLA Section8 Homeless Program,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,70,35,23,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,93,70,23,0,1,1,0,0,0,,,0,0,60,93,0.65
2401,366763,2019,ES,LA Family Housing Corporation,LFH FSC Bridge Housing Pacoima Place,10601 SAN FERNANDO RD.,PACOIMA,CA,91331,2,7,3,PACOIMA,62118,C,Facility-based beds,,30,10,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,30,30,0,0,1,0,0,0,0,,,0,0,21,30,0.7
2952,366764,2019,ES,LA Family Housing Corporation,LFH FSC Crisis Housing Pacoima Place,10601 SAN FERNANDO RD.,PACOIMA,CA,91331,2,7,3,PACOIMA,62118,C,Facility-based beds,,36,9,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,36,36,0,0,1,0,0,0,0,,,0,0,36,36,1.0
1622,374997,2019,ES,LA Family Housing Corporation,LFH FSC Crisis Housing SPA 2,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Facility-based beds,,125,30,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,125,125,0,0,1,0,0,0,0,,,0,0,125,125,1.0
901622,394185,2019,ES,LA Family Housing Corporation,LFH FSC Crisis Housing SPA 2 Motel Vouchers,7817 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,Voucher beds,,230,65,3,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,233,230,3,0,1,1,0,0,0,,,0,0,233,233,1.0
2096,366766,2019,ES,LA Family Housing Corporation,LFH FSC Crisis Housing SPA 4,207 N. BREED ST.,LOS ANGELES,CA,90033,4,14,1,BOYLE HEIGHTS,62118,C,Facility-based beds,,84,21,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,84,84,0,0,1,0,0,0,0,,,0,0,51,84,0.61
1246,368486,2019,RRH,LA Family Housing Corporation,LFH FSC Rapid Re-Housing,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,778,216,21,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,799,778,21,0,1,1,0,0,0,,,0,0,799,799,1.0
2578,368492,2019,RRH,LA Family Housing Corporation,LFH FSC Rapid Re-Housing Bridge to Home,23752 NEWHALL AVE.,NEWHALL,CA,91321,2,0,5,SANTA CLARITA,63356,C,,,70,20,6,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,76,70,6,0,1,1,0,0,0,,,0,0,76,76,1.0
2933,368493,2019,RRH,LA Family Housing Corporation,LFH FSC Rapid Re-Housing Family Promises,2406 N. NAOMI ST.,BURBANK,CA,91504,2,0,5,BURBANK,60456,C,,,18,5,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,18,18,0,0,1,0,0,0,0,,,0,0,18,18,1.0
2576,368491,2019,RRH,LA Family Housing Corporation,LFH FSC Rapid Re-Housing Tarzana,18646 OXNARD ST.,TARZANA,CA,91356,2,3,3,TARZANA,69037,C,,,16,4,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,16,16,0,0,1,0,0,0,0,,,0,0,16,16,1.0
1675,366771,2019,PSH,LA Family Housing Corporation,SPA 2 Welcome Home Project,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,8,3,15,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,8,15,0,1,1,0,0,0,,,0,0,20,23,0.87
2615,366772,2019,PSH,LA Family Housing Corporation,The Fiesta PSH,7843 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,49,0,0,0,0,0,0,23,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,0,49,0,0,1,0,0,0,,,0,0,47,49,0.96
3095,366773,2019,TH,LA Family Housing Corporation,VA Bridge Housing,7817 LANKERSHIM BLVD.,NORTH HOLLYWOOD,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,15,0,0,0,0,15,0,0,0,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,15,0,0,1,0,0,0,,,0,0,11,15,0.73
3094,366774,2019,SH,LA Family Housing Corporation,VA Low Demand Safe Haven,7817 SIMPSON AVE.,LOS ANGELES,CA,91605,2,6,3,NORTH HOLLYWOOD,62118,C,,,0,0,15,0,0,0,0,15,0,0,0,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,0,15,0,0,1,0,0,0,,,0,0,17,15,1.13
3043,373186,2019,OPH,LINC Housing Corporation,Mosaic Gardens at Huntington Park,6337 MIDDLETON ST.,HUNTINGTON PARK,CA,90255,7,0,1,HUNTINGTON PARK,61698,C,,,13,5,10,0,0,0,0,0,10,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,23,0,0,0,0,0,0,0,0,,,0,0,22,23,0.96
3062,373187,2019,OPH,LINC Housing Corporation,Seasons at Compton,15810 S. FRAILEY AVE.,COMPTON,CA,90221,6,0,2,UNINCORPORATED EAST RANCHO DOMINGUEZ,60804,C,,,0,0,24,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,24,0,0,0,0,0,0,0,0,,,0,0,24,24,1.0
2478,374374,2019,TH,Los Angeles Child Guidance Clinic,ILP SPA 6,3031 S. VERMONT AVE.,LOS ANGELES,CA,90007,6,9,2,UNIVERSITY PARK,62118,C,,,0,0,28,0,0,0,0,0,28,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Site-based – single site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,28,0,28,0,0,1,0,0,0,,,0,0,13,28,0.46
1628,374930,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC LAM,313 N. FIGUEROA ST.,LOS ANGELES,CA,90012,4,14,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,1,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,1,0,0,1,0,0,0,,,0,0,1,1,1.0
1626,374927,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC LFH,313 N. FIGUEROA ST.,LOS ANGELES,CA,90012,4,14,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,39,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,0,39,0,0,1,0,0,0,,,0,0,39,39,1.0
1632,374936,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC MLC,313 N. FIGUEROA ST.,LOS ANGELES,CA,90012,4,14,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,48,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,48,0,48,0,0,1,0,0,0,,,0,0,48,48,1.0
1631,374933,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC PAT,313 N. FIGUEROA ST.,LOS ANGELES,CA,90012,4,14,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,41,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,0,41,0,0,1,0,0,0,,,0,0,41,41,1.0
1630,374932,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC SSG,313 N. FIGUEROA ST.,LOS ANGELES,CA,90012,4,14,1,CIVIC CENTER/BUNKER HILL,62118,C,,,0,0,1,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,1,0,0,1,0,0,0,,,0,0,1,1,1.0
1629,374931,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC STJ,204 HAMPTON DR.,VENICE,CA,90291,5,11,3,VENICE,62118,C,,,0,0,33,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,33,0,33,0,0,1,0,0,0,,,0,0,33,33,1.0
1627,374929,2019,RRH,Los Angeles County Department of Health Services (DHS),HJC USF,825 ORANGE GROVE BLVD.,PASADENA,CA,91104,3,0,5,PASADENA,62724,C,,,0,0,35,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,No,No,No,No,No,No,No,No,No,No,No,No,No,No,35,0,35,0,0,1,0,0,0,,,0,0,35,35,1.0
2427,374646,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA0323 DMH 10,695 S. VERMONT AVE.,LOS ANGELES,CA,90005,4,10,2,KOREATOWN,62118,C,,,15,5,31,0,0,0,15,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,46,15,31,0,1,1,0,0,0,,,0,0,33,46,0.72
1256,374695,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA0324 Good Samaritan Bonus,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,4,2,95,0,0,0,4,0,0,95,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,99,4,95,0,1,1,0,0,0,,,0,0,81,99,0.82
2426,374702,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA0365 DMH 5,695 S. VERMONT AVE.,LOS ANGELES,CA,90005,4,10,2,KOREATOWN,62118,C,,,231,72,119,0,0,0,96,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,350,231,119,0,1,1,0,0,0,,,0,0,232,350,0.66
2430,374709,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA0405 Scattered Sites,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,156,52,251,0,0,0,156,0,0,251,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,407,156,251,0,1,1,0,0,0,,,0,0,404,407,0.99
2429,374713,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA0862 DMH TRA,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,80,20,75,0,0,0,80,0,0,75,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,155,80,75,0,1,1,0,0,0,,,0,0,109,155,0.7
2428,374718,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1046 DMH 8,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,7,1,122,0,0,0,7,0,0,122,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,129,7,122,0,1,1,0,0,0,,,0,0,105,129,0.81
2458,374719,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1105 DMH,CONFIDENTIAL,CONFIDENTIAL,CA,90020,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,0,0,20,0,0,0,0,0,0,20,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,20,0,20,0,0,1,0,0,0,,,0,0,20,20,1.0
2431,374720,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1158 DMH 9,CONFIDENTIAL,CONFIDENTIAL,CA,90020,4,CONFIDENTIAL,CONFIDENTIAL,CONFIDENTIAL,62118,C,,HIV,2,1,28,0,0,0,2,0,0,28,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,30,2,28,0,1,1,0,0,0,,,0,0,28,30,0.93
2457,374722,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1337 DMH MIT,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,7,3,83,0,0,0,7,0,0,83,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,90,7,83,0,1,1,0,0,0,,,0,0,90,90,1.0
2963,374723,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1338 DMH,695 S. VERMONT AVE.,VAN NUYS,CA,91406,4,10,2,KOREATOWN,62118,C,,,0,0,25,0,0,0,0,0,0,25,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,25,0,25,0,0,1,0,0,0,,,0,0,6,25,0.24
2456,374725,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1342 DMH MIT 11,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,7,2,86,0,0,0,7,0,0,86,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,93,7,86,0,1,1,0,0,0,,,0,0,82,93,0.88
2890,374727,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1596 DMH 12,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,C,,,6,2,61,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,67,6,61,0,1,1,0,0,0,,,0,0,33,67,0.49
3297,376358,2019,PSH,Los Angeles County Department of Mental Health (DMH),CA1688 DMH 13,550 S. VERMONT AVE.,LOS ANGELES,CA,90020,4,13,2,WILSHIRE CENTER,62118,U,,,0,0,200,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Tenant-based – scattered site,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,200,0,0,0,0,0,0,0,0,,,0,0,0,200,0.0
