user_id,signup_date,signup_cohort,activity_date,event_type,session_duration_sec,plan_type
C00667,2025-02-26,W09,2025-03-14,page_view,41.7,basic
C00667,2025-02-26,W09,2025-03-23,page_view,140.5,basic
C00667,2025-02-26,W09,2025-04-06,feature_use,69.2,basic
C00667,2025-02-26,W09,2025-04-23,page_view,426.7,basic
C00668,2025-02-26,W09,2025-03-03,feature_use,104.0,free
C00668,2025-02-26,W09,2025-02-27,page_view,160.5,basic
C00668,2025-02-26,W09,2025-03-10,feature_use,150.6,basic
C00668,2025-02-26,W09,2025-03-07,page_view,56.2,basic
C00668,2025-02-26,W09,2025-04-03,page_view,447.9,free
C00669,2025-02-12,W07,2025-02-14,page_view,29.4,free
C00669,2025-02-12,W07,2025-03-10,page_view,368.7,free
C00669,2025-02-12,W07,2025-04-03,page_view,92.7,pro
C00669,2025-02-12,W07,2025-04-05,page_view,22.8,basic
C00669,2025-02-12,W07,2025-04-07,page_view,146.4,pro
C00669,2025-02-12,W07,2025-04-05,page_view,162.4,free
C00669,2025-02-12,W07,2025-04-03,page_view,35.2,free
C00670,2025-02-26,W09,2025-03-04,feature_use,45.5,free
C00670,2025-02-26,W09,2025-03-30,page_view,181.4,pro
C00670,2025-02-26,W09,2025-04-02,page_view,78.2,basic
C00670,2025-02-26,W09,2025-04-07,page_view,27.5,pro
C00671,2025-01-01,W01,2025-01-05,feature_use,90.5,pro
C00671,2025-01-01,W01,2025-01-01,feature_use,399.0,free
C00671,2025-01-01,W01,2025-01-07,feature_use,47.8,free
C00671,2025-01-01,W01,2025-02-25,page_view,153.6,pro
C00671,2025-01-01,W01,2025-02-24,page_view,41.1,free
C00671,2025-01-01,W01,2025-02-21,page_view,88.3,pro
C00671,2025-01-01,W01,2025-02-20,page_view,67.1,free
C00672,2025-01-22,W04,2025-01-26,feature_use,354.8,pro
C00672,2025-01-22,W04,2025-01-28,search,92.9,basic
C00672,2025-01-22,W04,2025-01-22,page_view,319.4,free
C00672,2025-01-22,W04,2025-02-01,page_view,191.9,free
C00672,2025-01-22,W04,2025-02-16,feature_use,262.0,free
C00672,2025-01-22,W04,2025-02-18,search,279.3,basic
C00672,2025-01-22,W04,2025-02-12,settings_change,35.2,free
C00672,2025-01-22,W04,2025-02-14,page_view,163.1,basic
C00672,2025-01-22,W04,2025-03-18,page_view,295.5,free
C00672,2025-01-22,W04,2025-04-15,feature_use,63.3,free
C00673,2025-02-05,W06,2025-02-05,page_view,77.1,pro
C00673,2025-02-05,W06,2025-02-11,page_view,267.5,free
C00673,2025-02-05,W06,2025-02-06,page_view,66.0,free
C00673,2025-02-05,W06,2025-04-10,settings_change,120.2,basic
C00673,2025-02-05,W06,2025-04-13,feature_use,390.6,pro
C00673,2025-02-05,W06,2025-04-12,page_view,85.2,pro
C00673,2025-02-05,W06,2025-04-11,search,57.0,pro
C00673,2025-02-05,W06,2025-04-10,feature_use,47.9,pro
C00674,2025-02-05,W06,2025-02-06,page_view,15.4,basic
C00674,2025-02-05,W06,2025-02-06,feature_use,971.1,free
C00675,2025-03-12,W11,2025-03-13,page_view,265.0,free
C00675,2025-03-12,W11,2025-03-28,search,106.6,basic
C00675,2025-03-12,W11,2025-03-26,page_view,105.4,pro
C00676,2025-01-01,W01,2025-01-07,feature_use,134.2,basic
C00677,2025-01-01,W01,2025-01-07,feature_use,75.5,basic
C00678,2025-01-01,W01,2025-01-07,search,780.1,free
C00678,2025-01-01,W01,2025-01-10,feature_use,304.6,pro
C00678,2025-01-01,W01,2025-01-12,page_view,22.6,pro
C00678,2025-01-01,W01,2025-01-09,page_view,255.8,free
C00678,2025-01-01,W01,2025-02-11,page_view,100.8,basic
C00678,2025-01-01,W01,2025-02-07,page_view,179.8,free
C00678,2025-01-01,W01,2025-02-05,feature_use,122.2,free
C00679,2025-02-19,W08,2025-02-24,search,41.5,free
C00679,2025-02-19,W08,2025-02-27,page_view,53.6,basic
C00679,2025-02-19,W08,2025-03-11,feature_use,79.2,basic
C00679,2025-02-19,W08,2025-03-10,page_view,953.9,free
C00679,2025-02-19,W08,2025-03-07,feature_use,414.4,free
C00679,2025-02-19,W08,2025-03-31,page_view,47.2,free
C00679,2025-02-19,W08,2025-03-31,page_view,143.4,pro
C00680,2025-01-01,W01,2025-01-02,feature_use,39.6,basic
C00680,2025-01-01,W01,2025-01-17,search,218.8,free
C00680,2025-01-01,W01,2025-03-11,search,59.0,free
C00681,2025-02-26,W09,2025-03-02,feature_use,77.8,pro
C00681,2025-02-26,W09,2025-03-01,page_view,126.0,pro
C00681,2025-02-26,W09,2025-03-01,page_view,57.6,pro
C00681,2025-02-26,W09,2025-03-01,page_view,81.6,free
C00682,2025-03-05,W10,2025-03-07,page_view,831.2,free
C00683,2025-01-08,W02,2025-01-10,feature_use,172.0,free
C00684,2025-02-26,W09,2025-03-03,page_view,403.9,free
C00684,2025-02-26,W09,2025-02-28,search,568.6,basic
C00684,2025-02-26,W09,2025-02-26,page_view,57.7,free
C00684,2025-02-26,W09,2025-03-08,page_view,360.3,free
C00684,2025-02-26,W09,2025-03-09,page_view,53.0,free
C00684,2025-02-26,W09,2025-04-25,page_view,157.3,basic
C00684,2025-02-26,W09,2025-04-23,search,1037.6,basic
C00684,2025-02-26,W09,2025-04-29,page_view,810.2,free
C00685,2025-02-26,W09,2025-03-03,page_view,288.5,free
C00685,2025-02-26,W09,2025-05-15,settings_change,108.4,basic
C00686,2025-03-12,W11,2025-03-13,page_view,36.8,free
C00686,2025-03-12,W11,2025-04-13,page_view,502.0,basic
C00687,2025-01-08,W02,2025-01-08,page_view,1303.7,basic
C00687,2025-01-08,W02,2025-01-14,feature_use,327.6,pro
C00687,2025-01-08,W02,2025-01-08,page_view,24.7,basic
C00687,2025-01-08,W02,2025-02-01,feature_use,243.1,free
C00687,2025-01-08,W02,2025-02-04,page_view,28.8,pro
C00687,2025-01-08,W02,2025-01-29,page_view,499.6,basic
C00688,2025-01-22,W04,2025-01-23,settings_change,143.0,pro
C00689,2025-03-12,W11,2025-03-14,page_view,159.6,basic
C00690,2025-03-12,W11,2025-03-18,page_view,29.9,free
C00690,2025-03-12,W11,2025-03-13,feature_use,61.7,free
C00691,2025-02-26,W09,2025-03-04,search,90.1,free
C00691,2025-02-26,W09,2025-02-28,search,105.9,free
C00691,2025-02-26,W09,2025-05-11,feature_use,271.8,basic
C00692,2025-02-26,W09,2025-02-26,settings_change,114.0,basic
C00692,2025-02-26,W09,2025-03-11,page_view,49.8,pro
C00692,2025-02-26,W09,2025-03-27,feature_use,707.7,pro
C00693,2025-02-19,W08,2025-02-19,page_view,106.4,free
C00693,2025-02-19,W08,2025-02-25,page_view,202.9,basic
C00693,2025-02-19,W08,2025-03-04,page_view,148.7,free
C00693,2025-02-19,W08,2025-04-09,feature_use,115.1,basic
C00693,2025-02-19,W08,2025-04-15,feature_use,232.0,basic
C00693,2025-02-19,W08,2025-04-09,feature_use,278.7,basic
C00694,2025-03-19,W12,2025-03-20,feature_use,304.6,free
C00694,2025-03-19,W12,2025-03-24,feature_use,125.3,pro
C00694,2025-03-19,W12,2025-03-28,page_view,177.6,pro
C00694,2025-03-19,W12,2025-03-26,settings_change,51.1,free
C00694,2025-03-19,W12,2025-04-08,settings_change,164.3,free
C00694,2025-03-19,W12,2025-04-08,settings_change,243.3,pro
C00694,2025-03-19,W12,2025-04-08,search,726.0,basic
C00694,2025-03-19,W12,2025-04-07,feature_use,133.3,pro
C00694,2025-03-19,W12,2025-04-08,page_view,108.1,free
C00694,2025-03-19,W12,2025-04-12,feature_use,135.4,pro
C00694,2025-03-19,W12,2025-04-10,feature_use,49.6,free
C00694,2025-03-19,W12,2025-04-11,feature_use,23.5,pro
C00694,2025-03-19,W12,2025-04-13,search,79.1,basic
C00694,2025-03-19,W12,2025-04-11,page_view,193.8,free
C00694,2025-03-19,W12,2025-05-18,page_view,13.7,basic
C00694,2025-03-19,W12,2025-05-16,page_view,56.5,basic
C00694,2025-03-19,W12,2025-05-14,page_view,234.3,free
C00694,2025-03-19,W12,2025-05-14,search,254.7,free
C00695,2025-01-29,W05,2025-01-30,page_view,24.7,basic
C00695,2025-01-29,W05,2025-02-06,page_view,277.9,pro
C00695,2025-01-29,W05,2025-02-10,feature_use,107.5,pro
C00695,2025-01-29,W05,2025-02-07,settings_change,89.0,free
C00696,2025-01-01,W01,2025-01-05,page_view,247.9,free
C00696,2025-01-01,W01,2025-01-15,page_view,70.9,basic
C00697,2025-01-08,W02,2025-01-10,feature_use,352.4,free
C00697,2025-01-08,W02,2025-01-16,feature_use,36.2,pro
C00697,2025-01-08,W02,2025-01-21,page_view,111.7,free
C00697,2025-01-08,W02,2025-01-17,search,610.2,free
C00697,2025-01-08,W02,2025-01-30,search,100.7,basic
C00697,2025-01-08,W02,2025-02-03,page_view,14.0,free
C00697,2025-01-08,W02,2025-01-30,feature_use,74.6,free
C00697,2025-01-08,W02,2025-01-29,page_view,442.3,free
C00697,2025-01-08,W02,2025-02-09,page_view,1003.2,basic
C00697,2025-01-08,W02,2025-02-07,feature_use,167.0,pro
C00698,2025-03-19,W12,2025-03-21,page_view,151.1,free
C00698,2025-03-19,W12,2025-04-15,search,176.3,free
C00699,2025-01-22,W04,2025-01-27,settings_change,316.2,pro
C00699,2025-01-22,W04,2025-01-22,feature_use,70.3,basic
C00699,2025-01-22,W04,2025-01-22,feature_use,255.5,pro
C00699,2025-01-22,W04,2025-03-19,page_view,402.6,basic
C00700,2025-02-26,W09,2025-03-02,page_view,142.4,free
C00701,2025-01-22,W04,2025-01-26,feature_use,536.1,free
C00701,2025-01-22,W04,2025-02-16,feature_use,409.0,free
C00701,2025-01-22,W04,2025-02-22,page_view,40.3,free
C00702,2025-01-29,W05,2025-01-30,search,102.3,free
C00702,2025-01-29,W05,2025-02-03,feature_use,47.0,basic
C00702,2025-01-29,W05,2025-02-01,search,75.6,free
C00702,2025-01-29,W05,2025-03-02,feature_use,55.4,free
C00702,2025-01-29,W05,2025-02-27,page_view,80.2,free
C00702,2025-01-29,W05,2025-03-04,feature_use,273.6,basic
C00702,2025-01-29,W05,2025-03-04,page_view,126.6,free
C00702,2025-01-29,W05,2025-04-19,page_view,393.6,free
C00703,2025-01-01,W01,2025-01-02,page_view,299.2,free
C00703,2025-01-01,W01,2025-03-17,feature_use,180.6,pro
C00704,2025-01-29,W05,2025-02-03,page_view,556.9,pro
C00704,2025-01-29,W05,2025-01-31,feature_use,345.9,free
C00704,2025-01-29,W05,2025-01-31,search,136.2,free
C00704,2025-01-29,W05,2025-01-31,feature_use,95.8,basic
C00704,2025-01-29,W05,2025-02-01,page_view,31.4,free
C00704,2025-01-29,W05,2025-02-03,page_view,90.4,free
C00704,2025-01-29,W05,2025-02-12,page_view,167.7,basic
C00704,2025-01-29,W05,2025-02-13,page_view,66.9,pro
C00704,2025-01-29,W05,2025-02-17,page_view,239.7,free
C00704,2025-01-29,W05,2025-02-16,page_view,31.8,free
C00705,2025-01-08,W02,2025-01-10,feature_use,76.7,free
C00705,2025-01-08,W02,2025-02-04,page_view,672.7,free
C00705,2025-01-08,W02,2025-02-12,feature_use,154.0,basic
C00705,2025-01-08,W02,2025-02-19,page_view,678.1,basic
C00705,2025-01-08,W02,2025-03-28,page_view,113.3,free
C00705,2025-01-08,W02,2025-03-31,search,227.3,free
C00706,2025-02-26,W09,2025-03-04,page_view,983.3,free
C00707,2025-03-05,W10,2025-03-11,feature_use,55.7,basic
C00707,2025-03-05,W10,2025-03-05,search,105.0,free
C00708,2025-03-05,W10,2025-03-11,search,209.1,basic
C00708,2025-03-05,W10,2025-03-07,page_view,240.6,free
C00708,2025-03-05,W10,2025-03-17,settings_change,139.8,pro
C00708,2025-03-05,W10,2025-03-18,page_view,73.7,basic
C00709,2025-03-19,W12,2025-03-22,feature_use,515.1,free
C00709,2025-03-19,W12,2025-03-25,page_view,56.8,free
C00709,2025-03-19,W12,2025-04-05,page_view,658.3,free
C00709,2025-03-19,W12,2025-04-15,feature_use,151.2,pro
C00709,2025-03-19,W12,2025-04-12,page_view,64.1,free
C00709,2025-03-19,W12,2025-05-03,feature_use,75.0,pro
C00709,2025-03-19,W12,2025-05-05,page_view,34.4,free
C00709,2025-03-19,W12,2025-05-01,page_view,102.0,free
C00710,2025-03-12,W11,2025-03-16,search,197.4,free
C00710,2025-03-12,W11,2025-03-30,feature_use,105.1,free
C00710,2025-03-12,W11,2025-03-29,feature_use,24.9,basic
C00710,2025-03-12,W11,2025-03-27,page_view,162.1,free
C00710,2025-03-12,W11,2025-05-20,page_view,316.6,free
C00711,2025-02-26,W09,2025-03-03,search,114.7,basic
C00711,2025-02-26,W09,2025-03-03,feature_use,43.2,basic
C00711,2025-02-26,W09,2025-03-05,feature_use,17.2,free
C00711,2025-02-26,W09,2025-03-06,page_view,392.4,basic
C00711,2025-02-26,W09,2025-03-06,feature_use,130.7,free
C00711,2025-02-26,W09,2025-04-14,page_view,33.2,free
C00711,2025-02-26,W09,2025-05-16,page_view,103.6,basic
C00711,2025-02-26,W09,2025-05-20,page_view,115.4,free
C00712,2025-01-29,W05,2025-01-31,settings_change,80.1,basic
C00712,2025-01-29,W05,2025-02-21,search,35.7,basic
C00712,2025-01-29,W05,2025-03-24,search,200.2,pro
C00713,2025-02-19,W08,2025-02-20,settings_change,11.1,free
C00713,2025-02-19,W08,2025-02-24,search,33.7,free
C00713,2025-02-19,W08,2025-02-26,page_view,170.7,free
C00713,2025-02-19,W08,2025-02-28,search,451.5,free
C00713,2025-02-19,W08,2025-03-08,feature_use,112.2,pro
C00713,2025-02-19,W08,2025-03-12,page_view,20.5,basic
C00714,2025-03-19,W12,2025-03-19,feature_use,228.8,free
C00714,2025-03-19,W12,2025-03-31,page_view,969.5,free
C00714,2025-03-19,W12,2025-04-17,feature_use,103.5,free
C00715,2025-03-05,W10,2025-03-05,page_view,72.5,basic
C00715,2025-03-05,W10,2025-03-05,feature_use,318.7,free
C00716,2025-02-05,W06,2025-02-07,feature_use,51.9,free
C00716,2025-02-05,W06,2025-04-15,page_view,368.3,basic
C00717,2025-03-05,W10,2025-03-11,settings_change,266.8,free
C00717,2025-03-05,W10,2025-03-11,page_view,116.3,free
C00717,2025-03-05,W10,2025-05-07,feature_use,967.8,basic
C00718,2025-02-19,W08,2025-02-20,page_view,122.1,free
C00718,2025-02-19,W08,2025-02-20,search,164.1,pro
C00718,2025-02-19,W08,2025-02-22,settings_change,157.5,basic
C00718,2025-02-19,W08,2025-03-20,page_view,400.0,basic
C00718,2025-02-19,W08,2025-03-20,feature_use,131.9,free
C00718,2025-02-19,W08,2025-03-21,page_view,510.6,free
C00718,2025-02-19,W08,2025-03-20,search,250.0,basic
C00718,2025-02-19,W08,2025-03-19,feature_use,115.5,free
C00718,2025-02-19,W08,2025-03-23,feature_use,49.2,basic
C00718,2025-02-19,W08,2025-04-24,page_view,24.8,free
C00718,2025-02-19,W08,2025-04-29,search,52.7,basic
C00719,2025-02-26,W09,2025-03-01,page_view,334.5,basic
C00719,2025-02-26,W09,2025-03-02,feature_use,322.3,free
C00719,2025-02-26,W09,2025-03-03,page_view,161.2,basic
C00719,2025-02-26,W09,2025-03-02,feature_use,245.8,free
C00719,2025-02-26,W09,2025-03-06,feature_use,150.1,basic
C00720,2025-01-22,W04,2025-01-23,settings_change,446.4,free
C00720,2025-01-22,W04,2025-01-25,feature_use,94.9,basic
C00720,2025-01-22,W04,2025-01-28,page_view,22.0,pro
C00720,2025-01-22,W04,2025-01-27,page_view,129.4,pro
C00720,2025-01-22,W04,2025-01-28,feature_use,17.1,free
C00720,2025-01-22,W04,2025-02-01,page_view,159.7,free
C00720,2025-01-22,W04,2025-02-08,page_view,496.0,pro
C00720,2025-01-22,W04,2025-02-06,feature_use,41.1,free
C00720,2025-01-22,W04,2025-02-09,settings_change,15.1,basic
C00720,2025-01-22,W04,2025-02-07,page_view,56.1,free
C00720,2025-01-22,W04,2025-02-20,page_view,350.0,free
C00721,2025-03-05,W10,2025-03-05,settings_change,265.9,free
C00721,2025-03-05,W10,2025-03-14,page_view,134.6,free
C00721,2025-03-05,W10,2025-04-12,feature_use,620.4,pro
C00721,2025-03-05,W10,2025-04-13,page_view,55.2,basic
C00722,2025-01-22,W04,2025-01-24,page_view,56.5,pro
C00722,2025-01-22,W04,2025-02-09,page_view,306.2,free
C00722,2025-01-22,W04,2025-02-15,settings_change,73.1,free
C00723,2025-02-12,W07,2025-02-18,search,327.6,pro
C00723,2025-02-12,W07,2025-02-20,feature_use,314.2,pro
C00723,2025-02-12,W07,2025-03-07,page_view,82.1,free
C00724,2025-01-29,W05,2025-02-04,page_view,36.7,basic
C00724,2025-01-29,W05,2025-03-07,feature_use,243.3,free
C00724,2025-01-29,W05,2025-03-10,page_view,190.3,pro
C00725,2025-01-22,W04,2025-01-22,feature_use,522.0,free
C00725,2025-01-22,W04,2025-01-26,page_view,363.3,free
C00725,2025-01-22,W04,2025-02-06,page_view,510.2,pro
C00725,2025-01-22,W04,2025-02-11,page_view,361.1,free
C00725,2025-01-22,W04,2025-02-06,settings_change,28.4,basic
C00725,2025-01-22,W04,2025-02-12,feature_use,225.7,basic
C00725,2025-01-22,W04,2025-02-14,feature_use,167.1,basic
C00725,2025-01-22,W04,2025-02-12,page_view,117.7,basic
C00725,2025-01-22,W04,2025-02-23,page_view,65.1,basic
C00725,2025-01-22,W04,2025-02-22,feature_use,224.9,basic
C00725,2025-01-22,W04,2025-02-19,page_view,86.6,free
C00725,2025-01-22,W04,2025-03-25,settings_change,161.0,free
C00726,2025-01-08,W02,2025-01-13,feature_use,219.9,pro
C00726,2025-01-08,W02,2025-01-29,page_view,42.5,basic
C00726,2025-01-08,W02,2025-03-11,settings_change,181.3,free
C00726,2025-01-08,W02,2025-04-01,page_view,355.3,basic
C00726,2025-01-08,W02,2025-03-27,search,10.4,free
C00727,2025-01-08,W02,2025-01-12,feature_use,179.1,free
C00727,2025-01-08,W02,2025-02-10,page_view,236.3,free
C00727,2025-01-08,W02,2025-02-13,feature_use,22.9,basic
C00728,2025-01-22,W04,2025-01-23,search,175.1,free
C00729,2025-03-05,W10,2025-03-11,page_view,496.3,free
C00729,2025-03-05,W10,2025-03-24,page_view,328.4,pro
C00729,2025-03-05,W10,2025-04-22,page_view,119.0,basic
C00729,2025-03-05,W10,2025-04-17,page_view,91.3,free
C00730,2025-02-19,W08,2025-02-20,search,742.2,free
C00730,2025-02-19,W08,2025-04-17,page_view,112.3,pro
C00731,2025-02-19,W08,2025-02-23,page_view,549.5,free
C00732,2025-02-12,W07,2025-02-15,search,69.9,basic
C00732,2025-02-12,W07,2025-02-14,feature_use,234.2,free
C00732,2025-02-12,W07,2025-03-29,page_view,184.0,basic
C00733,2025-01-22,W04,2025-01-27,feature_use,24.6,pro
C00733,2025-01-22,W04,2025-01-25,feature_use,62.3,free
C00733,2025-01-22,W04,2025-02-06,page_view,105.4,free
C00734,2025-02-12,W07,2025-02-18,page_view,581.1,free
C00734,2025-02-12,W07,2025-02-16,search,65.9,free
C00735,2025-02-26,W09,2025-03-04,page_view,311.9,pro
C00736,2025-02-19,W08,2025-02-25,page_view,659.8,basic
C00736,2025-02-19,W08,2025-04-06,search,171.6,free
C00737,2025-01-29,W05,2025-01-30,page_view,58.4,basic
C00737,2025-01-29,W05,2025-02-07,page_view,444.7,free
C00737,2025-01-29,W05,2025-03-01,page_view,1046.9,free
C00737,2025-01-29,W05,2025-03-10,search,103.0,free
C00737,2025-01-29,W05,2025-03-12,feature_use,41.0,pro
C00738,2025-01-15,W03,2025-01-16,page_view,93.7,free
C00738,2025-01-15,W03,2025-01-23,feature_use,366.5,free
C00738,2025-01-15,W03,2025-01-24,feature_use,34.6,free
C00738,2025-01-15,W03,2025-02-21,page_view,566.8,free
C00739,2025-01-08,W02,2025-01-09,search,350.8,pro
C00739,2025-01-08,W02,2025-02-08,page_view,293.5,free
C00739,2025-01-08,W02,2025-02-19,page_view,170.2,free
C00739,2025-01-08,W02,2025-02-19,page_view,137.1,pro
C00739,2025-01-08,W02,2025-03-05,page_view,450.6,free
C00739,2025-01-08,W02,2025-03-23,page_view,15.5,free
C00740,2025-01-22,W04,2025-01-28,search,73.2,free
C00740,2025-01-22,W04,2025-01-22,page_view,163.6,free
C00740,2025-01-22,W04,2025-02-02,search,55.4,basic
C00740,2025-01-22,W04,2025-02-01,page_view,2073.2,pro
C00740,2025-01-22,W04,2025-03-21,page_view,121.2,basic
C00741,2025-03-12,W11,2025-03-12,search,60.7,pro
C00742,2025-02-26,W09,2025-03-01,page_view,242.6,free
C00742,2025-02-26,W09,2025-03-10,page_view,1114.0,pro
C00742,2025-02-26,W09,2025-03-17,page_view,216.8,free
C00742,2025-02-26,W09,2025-03-16,page_view,330.9,free
C00742,2025-02-26,W09,2025-03-13,page_view,106.6,pro
C00742,2025-02-26,W09,2025-04-12,page_view,36.3,free
C00742,2025-02-26,W09,2025-04-14,page_view,102.7,basic
C00742,2025-02-26,W09,2025-04-10,page_view,64.8,basic
C00743,2025-03-05,W10,2025-03-10,feature_use,61.4,basic
C00743,2025-03-05,W10,2025-03-10,search,127.0,basic
C00743,2025-03-05,W10,2025-03-07,page_view,263.6,pro
C00743,2025-03-05,W10,2025-04-30,feature_use,208.6,free
C00743,2025-03-05,W10,2025-04-30,feature_use,577.4,basic
C00744,2025-01-22,W04,2025-01-25,page_view,237.0,free
C00744,2025-01-22,W04,2025-01-30,page_view,174.3,free
C00745,2025-02-26,W09,2025-03-03,page_view,835.7,free
C00746,2025-03-05,W10,2025-03-11,page_view,232.3,free
C00746,2025-03-05,W10,2025-03-06,search,200.8,free
C00746,2025-03-05,W10,2025-03-14,page_view,102.5,basic
C00747,2025-01-29,W05,2025-01-29,feature_use,234.4,free
C00747,2025-01-29,W05,2025-04-04,feature_use,94.5,basic
C00748,2025-01-15,W03,2025-01-20,page_view,129.0,basic
C00748,2025-01-15,W03,2025-01-21,feature_use,42.6,pro
C00748,2025-01-15,W03,2025-01-15,page_view,293.7,free
C00748,2025-01-15,W03,2025-02-10,page_view,307.7,free
C00748,2025-01-15,W03,2025-02-11,page_view,99.3,free
C00748,2025-01-15,W03,2025-02-18,page_view,33.6,basic
C00748,2025-01-15,W03,2025-02-17,page_view,77.7,free
C00749,2025-02-05,W06,2025-02-10,search,116.2,free
C00749,2025-02-05,W06,2025-02-06,feature_use,242.8,free
C00749,2025-02-05,W06,2025-02-10,settings_change,186.3,free
C00749,2025-02-05,W06,2025-02-15,settings_change,72.9,basic
C00749,2025-02-05,W06,2025-02-18,page_view,302.6,basic
C00749,2025-02-05,W06,2025-02-15,page_view,282.3,basic
C00749,2025-02-05,W06,2025-03-07,feature_use,152.8,free
C00749,2025-02-05,W06,2025-03-18,page_view,234.3,basic
C00749,2025-02-05,W06,2025-03-16,page_view,254.1,free
C00750,2025-02-26,W09,2025-03-01,search,75.7,basic
C00750,2025-02-26,W09,2025-03-29,search,886.1,free
C00751,2025-02-19,W08,2025-02-22,feature_use,480.7,free
C00751,2025-02-19,W08,2025-05-06,feature_use,171.0,basic
C00752,2025-01-15,W03,2025-01-16,page_view,102.0,pro
C00752,2025-01-15,W03,2025-01-20,page_view,653.8,basic
C00752,2025-01-15,W03,2025-01-22,page_view,498.8,basic
C00753,2025-01-22,W04,2025-01-27,page_view,71.6,basic
C00753,2025-01-22,W04,2025-01-24,page_view,1024.5,basic
C00753,2025-01-22,W04,2025-01-28,page_view,1186.9,free
C00753,2025-01-22,W04,2025-02-11,page_view,200.1,basic
C00753,2025-01-22,W04,2025-02-18,page_view,60.8,basic
C00753,2025-01-22,W04,2025-02-12,page_view,200.0,pro
C00753,2025-01-22,W04,2025-02-16,search,115.3,basic
C00754,2025-01-22,W04,2025-01-23,search,154.1,pro
C00754,2025-01-22,W04,2025-01-25,feature_use,100.5,free
C00754,2025-01-22,W04,2025-04-01,page_view,208.8,pro
C00755,2025-01-01,W01,2025-01-03,page_view,194.1,free
C00756,2025-03-19,W12,2025-03-20,page_view,206.5,free
C00756,2025-03-19,W12,2025-03-27,search,218.7,free
C00757,2025-01-29,W05,2025-02-02,page_view,883.4,pro
C00757,2025-01-29,W05,2025-01-29,search,140.2,pro
C00757,2025-01-29,W05,2025-03-21,search,484.4,free
C00757,2025-01-29,W05,2025-04-01,settings_change,114.1,free
C00757,2025-01-29,W05,2025-04-01,settings_change,99.6,basic
C00758,2025-03-19,W12,2025-03-22,page_view,1000.4,basic
