PlayerID,Team,Number,FirstName,LastName,Position,Status,Height_in,Weight_lbs,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated,PlayerSeason,LatestNews
21464,CHI,14,Thomas,Ives,WR,Practice Squad,76,218.00,1996-06-25T00:00:00,Colgate,1,WR,TRUE,OFF,Thomas Ives,24,1st Season,25-Jun-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21464.png,11,NO,0,T.Ives,,Scrambled,Scrambled,,,CHI,CHI,2019,,,TRUE,6,4,5,15,Scrambled,,307417,422f272f-ca71-4fd2-a37a-d1e323c2728b,,14130,874641,124648,,103998,874641,32256,Scrambled,Scrambled,,Scrambled,Thomas Ives,Thomas Ives,Thomas Ives,,Scrambled,Scrambled,FALSE,,,,6,6,874641,Thomas Ives,6489145,http://cdn.usatsimg.com/api/download/?imageID=13118239,http://cdn.usatsimg.com/api/download/?imageID=13231922,2019-07-29T15:26:56,2019-08-19T13:10:23,,[]
20149,CHI,15,Eddy,Piñeiro,K,Active,61,177.00,1995-09-13T00:00:00,Florida,2,K,TRUE,ST,Eddy Piñeiro,25,3rd Season,13-Sep-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20149.png,11,NO,0,E.Piñeiro,,Scrambled,Scrambled,2,908,CHI,LV,2018,,,TRUE,5,11,5,13,Scrambled,,306078,1c50997f-c56e-47f9-a750-33ab100ed28b,13655,12582,910383,119954,,69307,910383,31482,Scrambled,Scrambled,,Scrambled,Eddy Pineiro,Eddy Pineiro,Eddy Pineiro,1,Scrambled,Scrambled,FALSE,,,,6,6,,,8158130,http://cdn.usatsimg.com/api/download/?imageID=13421512,http://cdn.usatsimg.com/api/download/?imageID=13421511,2019-09-27T15:16:24,2019-09-27T15:16:23,,[]
16438,CHI,16,Pat,O'Donnell,P,Active,76,212.00,1991-02-22T05:00:00,Miami (FL),6,P,TRUE,ST,Pat O'Donnell,30,7th Season,22-Feb-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16438.png,11,NO,0,P.O'Donnell,,Scrambled,Scrambled,,,CHI,CHI,2014,5,174,FALSE,6,4,5,13,Scrambled,,302823,ccb2f18f-1454-4ec4-a9ae-2d7f5c20f86f,,9769,,41464,11930,,511734,27719,Scrambled,Scrambled,,Scrambled,,Pat O'Donnell,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158124,http://cdn.usatsimg.com/api/download/?imageID=10214137,http://cdn.usatsimg.com/api/download/?imageID=10313499,2017-08-12T20:43:17,2017-09-28T20:56:01,,[]
19864,CHI,17,Anthony,Miller,WR,Active,61,199.00,1994-10-09T00:00:00,Memphis,2,WR,TRUE,OFF,Anthony Miller,26,3rd Season,9-Oct-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19864.png,11,NO,0,A.Miller,121.5,Scrambled,Scrambled,1,6,CHI,CHI,2018,2,46,FALSE,5,11,5,15,Scrambled,,305862,bfaedf99-7618-4925-b362-90415c22a3b6,13152,12763,749136,75526,,41936,749136,31021,Scrambled,Scrambled,,Scrambled,Anthony Miller,Anthony Miller,Anthony Miller,2,Scrambled,Scrambled,FALSE,,,,6,6,749136,Anthony Miller,8158106,http://cdn.usatsimg.com/api/download/?imageID=15190582,http://cdn.usatsimg.com/api/download/?imageID=15190583,2020-11-12T13:25:31,2020-11-12T13:25:46,,[]
19582,CHI,18,Reggie,Davis,WR,Practice Squad,61,185.00,1995-11-22T00:00:00,Georgia,1,WR,TRUE,OFF,Reggie Davis,25,1st Season,22-Nov-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19582.png,11,NO,0,R.Davis,,Scrambled,Scrambled,,,CHI,ATL,2017,,,TRUE,5,11,5,15,Scrambled,,304734,8e72f11c-e4eb-4512-9127-9f1eb5d8de5c,12914,12146,734314,74606,,39930,734314,30827,Scrambled,Scrambled,,Scrambled,Reggie Davis,Reggie Davis,Reggie Davis,,Scrambled,Scrambled,FALSE,,,,6,6,734314,Reggie Davis,6489126,http://cdn.usatsimg.com/api/download/?imageID=14756091,http://cdn.usatsimg.com/api/download/?imageID=14756086,2020-08-17T21:28:31,2020-08-17T21:28:04,,[]
17218,CHI,19,DeAndre,Carter,WR,Active,68,190.00,1993-04-10T00:00:00,Sacramento State,2,WR,TRUE,OFF,DeAndre Carter,27,3rd Season,10-Apr-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17218.png,11,NO,0,D.Carter,348.1,Scrambled,Scrambled,2,6,CHI,BAL,2015,,,TRUE,5,8,5,15,Scrambled,,303074,9ae2584a-40c1-4b30-be34-a9567659eacd,10738,10234,612512,65520,,62628,612512,28947,Scrambled,Scrambled,,Scrambled,DeAndre Carter,DeAndre Carter,DeAndre Carter,5,Scrambled,Scrambled,FALSE,,,,6,6,612512,DeAndre Carter,8157999,http://cdn.usatsimg.com/api/download/?imageID=13784205,http://cdn.usatsimg.com/api/download/?imageID=12145277,2019-12-12T10:43:47,2019-02-11T12:51:55,,[]
21122,CHI,20,Duke,Shelley,CB,Active,68,183.00,1996-10-08T00:00:00,Kansas State,2,DB,TRUE,DEF,Duke Shelley,24,2nd Season,8-Oct-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21122.png,11,NO,0,D.Shelley,1518,Scrambled,Scrambled,2,111,CHI,CHI,2019,5,186,FALSE,5,8,5,,Scrambled,,306897,a7450b47-b784-490b-8edd-b5502f16366f,,13986,,90768,,,,32037,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158152,,,,,,[]
18121,CHI,21,Jordan,Lucas,SS,Voluntary Opt Out,73,190.00,1993-08-02T00:00:00,Penn State,4,DB,TRUE,DEF,Jordan Lucas,27,5th Season,2-Aug-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18121.png,11,NO,0,J.Lucas,944.5,Scrambled,Scrambled,,,CHI,MIA,2016,5,185,FALSE,6,1,5,,Scrambled,,304130,978eb5b8-9ae9-473e-a1ef-1ad2bd1b7ae5,,11120,,57860,,,,29438,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158093,http://cdn.usatsimg.com/api/download/?imageID=13210779,http://cdn.usatsimg.com/api/download/?imageID=13231968,2019-08-15T10:08:14,2019-08-19T13:12:01,,[]
22079,CHI,22,Kindle,Vildor,CB,Active,61,183.00,1997-12-11T00:00:00,Georgia Southern,0,DB,TRUE,DEF,Kindle Vildor,23,Rookie,11-Dec-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22079.png,11,NO,0,K.Vildor,1737.1,Scrambled,Scrambled,2,111,CHI,CHI,2020,4,148,FALSE,5,10,5,,Scrambled,,307761,e1072f9a-86f7-4d01-89a6-33fe0186f232,,14706,,120907,,,,32833,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158185,http://cdn.usatsimg.com/api/download/?imageID=14756152,http://cdn.usatsimg.com/api/download/?imageID=14756155,2020-08-17T21:36:38,2020-08-17T21:37:03,,[]
16432,CHI,23,Kyle,Fuller,CB,Active,61,194.00,1992-02-16T05:00:00,Virginia Tech,6,DB,TRUE,DEF,Kyle Fuller,29,7th Season,16-Feb-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/16432.png,11,NO,0,K.Fuller,753.6,Scrambled,Scrambled,1,108,CHI,CHI,2014,1,13,FALSE,5,11,5,,Scrambled,,300334,054f4c09-6bc9-49c9-a466-80abd2a39e74,9540,9272,,50297,11163,,,27542,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158040,http://cdn.usatsimg.com/api/download/?imageID=8038140,http://cdn.usatsimg.com/api/download/?imageID=13411812,2014-08-20T20:19:05,2019-09-25T11:58:21,,[]
12881,CHI,24,Buster,Skrine,CB,Active,69,187.00,1989-04-26T00:00:00,Tennessee-Chattanooga,8,DB,TRUE,DEF,Buster Skrine,31,10th Season,26-Apr-89,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/12881.png,11,NO,0,B.Skrine,579.9,Scrambled,Scrambled,1,112,CHI,CLE,2011,4,125,FALSE,5,9,5,,Scrambled,,302927,639ff90f-285c-44a7-ba8d-6a47d0ecff71,6651,7623,,51031,17088,,,24924,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158158,http://cdn.usatsimg.com/api/download/?imageID=9542453,http://cdn.usatsimg.com/api/download/?imageID=10839919,2016-09-16T23:02:17,2018-05-16T17:09:31,,[]
15261,CHI,25,Spencer,Ware,RB,Practice Squad,61,229.00,1991-11-23T00:00:00,LSU,4,RB,TRUE,OFF,Spencer Ware,29,5th Season,23-Nov-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15261.png,11,NO,0,S.Ware,688.1,Scrambled,Scrambled,,,CHI,SEA,2013,5,176,FALSE,5,10,5,1,Scrambled,,302869,bbb63a36-8613-4675-8e5e-34200d245ff0,8594,8625,540526,47900,18980,31459,540526,26817,Scrambled,Scrambled,,Scrambled,Spencer Ware,Spencer Ware,Spencer Ware,4,Scrambled,Scrambled,FALSE,,,,6,6,540526,Spencer Ware,6080273,http://cdn.usatsimg.com/api/download/?imageID=9509391,http://cdn.usatsimg.com/api/download/?imageID=10235512,2016-08-31T20:11:15,2017-08-23T17:06:55,,[]
18045,CHI,26,Deon,Bush,FS,Active,72,200.00,1993-08-14T00:00:00,Miami (FL),4,DB,TRUE,DEF,Deon Bush,27,5th Season,14-Aug-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18045.png,11,NO,0,D.Bush,921.7,Scrambled,Scrambled,2,109,CHI,CHI,2016,3,113,FALSE,6,0,5,,Scrambled,,304050,abb612d4-f5b9-4644-b9ed-f13fa0da7e98,,10930,,56956,,,,29358,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8157998,http://cdn.usatsimg.com/api/download/?imageID=13787712,http://cdn.usatsimg.com/api/download/?imageID=14714996,2019-12-13T09:35:20,2020-08-08T08:35:53,,[]
11107,CHI,27,Sherrick,McManis,DB,Active,61,203.00,1987-12-19T00:00:00,Northwestern,9,DB,TRUE,DEF,Sherrick McManis,33,11th Season,19-Dec-87,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/11107.png,11,NO,0,S.McManis,555.4,Scrambled,Scrambled,2,110,CHI,HOU,2010,4,131,FALSE,5,11,5,,Scrambled,,300460,6bc584ed-82c0-486f-962d-377be6ae8469,,6732,,28371,10038,,,24120,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158102,http://cdn.usatsimg.com/api/download/?imageID=12071774,http://cdn.usatsimg.com/api/download/?imageID=12145375,2019-01-28T20:37:58,2019-02-11T12:54:43,,[]
19003,CHI,29,Tarik,Cohen,RB,Active,66,191.00,1995-07-26T00:00:00,North Carolina A&T,3,RB,TRUE,OFF,Tarik Cohen,25,4th Season,26-Jul-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19003.png,11,NO,0,T.Cohen,95.9,Scrambled,Scrambled,2,2,CHI,CHI,2017,3,108,FALSE,5,6,5,1,Scrambled,,304808,a8342d20-9901-49a6-bc45-79f192418188,12322,11758,756928,80271,,79974,756928,30232,Scrambled,Scrambled,,Scrambled,Tarik Cohen,Tarik Cohen,Tarik Cohen,2,Scrambled,Scrambled,FALSE,,,,6,6,756928,Tarik Cohen,8158011,http://cdn.usatsimg.com/api/download/?imageID=10485716,http://cdn.usatsimg.com/api/download/?imageID=10521723,2017-12-18T22:47:36,2018-01-04T15:58:14,,[]
19411,CHI,30,Sojourn,Shelton,CB,Practice Squad,69,168.00,1994-12-25T00:00:00,Wisconsin,1,DB,TRUE,DEF,Sojourn Shelton,26,1st Season,25-Dec-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19411.png,11,NO,0,S.Shelton,,Scrambled,Scrambled,,,CHI,ARI,2017,,,TRUE,5,9,5,,Scrambled,,304699,6311b3ee-d514-415a-941c-4bda88a6bb55,,12029,,72529,,,,30495,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,2528958,,,,,,[]
20262,CHI,30,Michael,Joseph,CB,Injured Reserve,72,194.00,1995-03-19T00:00:00,Dubuque,2,DB,TRUE,DEF,Michael Joseph,25,2nd Season,19-Mar-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20262.png,11,NO,0,M.Joseph,,Scrambled,Scrambled,2,108,CHI,CHI,2018,,,TRUE,6,0,5,,Scrambled,,306282,4ed347d1-170b-408e-b360-46a83557b56a,,12780,,132881,,,,31660,Scrambled,Scrambled,2020-08-31T00:00:00,Scrambled,,,,,Scrambled,Scrambled,TRUE,,,,6,6,,,8158085,http://cdn.usatsimg.com/api/download/?imageID=14756011,http://cdn.usatsimg.com/api/download/?imageID=14756012,2020-08-17T21:16:31,2020-08-17T21:16:33,,[]
18629,CHI,31,Tre,Roberson,DB,Active,72,200.00,1992-10-22T00:00:00,Illinois State,1,DB,TRUE,DEF,Tre Roberson,28,1st Season,22-Oct-92,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18629.png,11,NO,0,T.Roberson,,Scrambled,Scrambled,,,CHI,MIN,2016,,,TRUE,6,0,5,,Scrambled,,304598,7ba5935c-0e54-4ad0-b90e-ff4af7d62b85,,11506,,95075,,,,29925,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158137,http://cdn.usatsimg.com/api/download/?imageID=9510303,http://cdn.usatsimg.com/api/download/?imageID=10829855,2016-09-01T03:49:29,2018-05-11T16:52:23,,[]
20882,CHI,32,David,Montgomery,RB,Active,61,222.00,1997-06-07T00:00:00,Iowa State,2,RB,TRUE,OFF,David Montgomery,23,2nd Season,7-Jun-97,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20882.png,11,NO,0,D.Montgomery,49.7,Scrambled,Scrambled,1,2,CHI,CHI,2019,2,66,FALSE,5,10,5,1,Scrambled,,306791,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,13978,13556,946739,119287,,73273,946739,31905,Scrambled,Scrambled,,Scrambled,David Montgomery,David Montgomery,David Montgomery,1,Scrambled,Scrambled,FALSE,,,,6,6,946739,David Montgomery,8158113,http://cdn.usatsimg.com/api/download/?imageID=13280484,http://cdn.usatsimg.com/api/download/?imageID=13280480,2019-08-30T10:19:06,2019-08-30T10:19:01,,[]
22056,CHI,33,Jaylon,Johnson,CB,Active,72,193.00,1999-04-19T00:00:00,Utah,0,DB,TRUE,DEF,Jaylon Johnson,21,Rookie,19-Apr-99,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22056.png,11,NO,0,J.Johnson,1720.7,Scrambled,Scrambled,1,111,CHI,CHI,2020,2,45,FALSE,6,0,5,,Scrambled,,307716,99b81b41-fb3b-4650-940b-9cb3770021ba,,14627,,127396,,,,32720,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158083,http://cdn.usatsimg.com/api/download/?imageID=14756145,http://cdn.usatsimg.com/api/download/?imageID=14756147,2020-08-17T21:35:33,2020-08-17T21:36:02,,[]
20106,CHI,35,Ryan,Nall,RB,Active,74,239.00,1995-12-27T05:00:00,Oregon State,2,RB,TRUE,OFF,Ryan Nall,25,2nd Season,27-Dec-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20106.png,11,NO,0,R.Nall,245.4,Scrambled,Scrambled,2,2,CHI,CHI,2018,,,TRUE,6,2,5,1,Scrambled,,306279,02880089-ccba-44f0-9d6c-fe6f12d15e5b,,12513,838156,84018,,57064,838156,31662,Scrambled,Scrambled,,Scrambled,Ryan Nall,Ryan Nall,Ryan Nall,2,Scrambled,Scrambled,FALSE,,,,6,6,838156,Ryan Nall,8158118,http://cdn.usatsimg.com/api/download/?imageID=14856591,http://cdn.usatsimg.com/api/download/?imageID=14856592,2020-08-30T10:02:12,2020-08-30T10:02:22,,[]
18102,CHI,36,DeAndre,Houston-Carson,S,Active,72,202.00,1993-04-13T00:00:00,William & Mary,4,DB,TRUE,DEF,DeAndre Houston-Carson,27,5th Season,13-Apr-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18102.png,11,NO,0,D.Houston-Carson,938.1,Scrambled,Scrambled,2,109,CHI,CHI,2016,5,168,FALSE,6,0,5,,Scrambled,,304111,43ccb78e-353d-4d0b-ac51-4103415a568c,,11060,594725,68407,,,,29419,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158073,http://cdn.usatsimg.com/api/download/?imageID=10931560,http://cdn.usatsimg.com/api/download/?imageID=12145162,2018-07-11T15:44:13,2019-02-11T12:47:55,,[]
18933,CHI,37,Teez,Tabor,CB,Practice Squad,72,201.00,1995-12-31T00:00:00,Florida,2,DB,TRUE,DEF,Teez Tabor,25,3rd Season,31-Dec-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18933.png,11,NO,0,T.Tabor,,Scrambled,Scrambled,,,CHI,DET,2017,2,48,FALSE,6,0,5,,Scrambled,,304891,6bbffdec-af71-4378-b0cc-e1375643ef57,12292,12052,820437,81947,,,,30166,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,2527372,http://cdn.usatsimg.com/api/download/?imageID=10427596,,2017-11-20T17:33:25,,,[]
17953,CHI,37,Artie,Burns,CB,Injured Reserve,72,197.00,1995-05-01T00:00:00,Miami (FL),4,DB,TRUE,DEF,Artie Burns,25,5th Season,1-May-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/17953.png,11,NO,0,A.Burns,,Scrambled,Scrambled,2,108,CHI,PIT,2016,1,23,FALSE,6,0,5,,Scrambled,,303952,f40995fc-bd95-41f1-b9ef-4ab938c3aafa,11377,10928,,75632,,,,29259,Scrambled,Scrambled,2020-08-18T00:00:00,Scrambled,,Artie Burns,Artie Burns,,Scrambled,Scrambled,TRUE,,,,6,6,,,8157995,http://cdn.usatsimg.com/api/download/?imageID=10218040,http://cdn.usatsimg.com/api/download/?imageID=10835903,2017-08-14T23:10:33,2018-05-14T09:20:05,,[]
13894,CHI,38,Tashaun,Gipson Sr.,FS,Active,73,212.00,1990-08-07T00:00:00,Wyoming,7,DB,TRUE,DEF,Tashaun Gipson Sr.,30,9th Season,7-Aug-90,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/13894.png,11,NO,0,T.Gipson Sr.,612.7,Scrambled,Scrambled,1,109,CHI,CLE,2012,,,TRUE,6,1,5,,Scrambled,,302962,d5efd828-7339-43a7-ad7e-6f936dbbabb2,8095,8567,,37410,17816,,,26372,Scrambled,Scrambled,,Scrambled,,Tashaun Gipson,Tashaun Gipson,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158049,http://cdn.usatsimg.com/api/download/?imageID=11406648,http://cdn.usatsimg.com/api/download/?imageID=11406677,2018-10-09T16:52:36,2018-10-09T16:53:05,,[]
19004,CHI,39,Eddie,Jackson,SS,Active,72,204.00,1993-12-10T00:00:00,Alabama,3,DB,TRUE,DEF,Eddie Jackson,27,4th Season,10-Dec-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19004.png,11,NO,0,E.Jackson,1071.7,Scrambled,Scrambled,1,110,CHI,CHI,2017,3,102,FALSE,6,0,5,,Scrambled,,304810,f4c59ced-4d11-4314-a761-ec0883edd3c1,12297,11993,,80427,,,,30225,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158081,http://cdn.usatsimg.com/api/download/?imageID=10387820,http://cdn.usatsimg.com/api/download/?imageID=12145436,2017-11-03T04:49:38,2019-02-11T12:56:51,,[]
18084,CHI,43,Marqui,Christian,SS,Practice Squad,61,207.00,1994-10-27T00:00:00,Midwestern State,4,DB,TRUE,DEF,Marqui Christian,26,5th Season,27-Oct-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18084.png,11,NO,0,M.Christian,934.5,Scrambled,Scrambled,,,CHI,ARI,2016,4,152,FALSE,5,11,5,,Scrambled,,304093,b6fa8c3c-c729-4178-8e9c-c7e784a872c1,,11223,,95034,,,,29401,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158002,http://cdn.usatsimg.com/api/download/?imageID=13412134,http://cdn.usatsimg.com/api/download/?imageID=13421740,2019-09-25T12:58:14,2019-09-27T15:56:06,,[]
18100,CHI,44,Devante,Bond,OLB,Practice Squad,73,236.00,1993-07-03T00:00:00,Oklahoma,4,LB,TRUE,DEF,Devante Bond,27,5th Season,3-Jul-93,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/18100.png,11,NO,0,D.Bond,937.2,Scrambled,Scrambled,,,CHI,TB,2016,5,166,FALSE,6,1,5,,Scrambled,,304109,bd6ca667-99e9-42ea-9be7-a680945eece9,,10912,,83381,,,,29417,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,6840546,http://cdn.usatsimg.com/api/download/?imageID=9511823,http://cdn.usatsimg.com/api/download/?imageID=10829755,2016-09-01T17:48:18,2018-05-11T16:21:43,,[]
19931,CHI,45,Joel,Iyiegbuniwe,ILB,Active,73,226.00,1995-10-12T04:00:00,Western Kentucky,2,LB,TRUE,DEF,Joel Iyiegbuniwe,25,3rd Season,12-Oct-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/19931.png,11,NO,0,J.Iyiegbuniwe,1230.8,Scrambled,Scrambled,2,106,CHI,CHI,2018,3,105,FALSE,6,1,5,,Scrambled,,305924,ea59d8de-e3df-4a7b-9778-7d6dc4892fc3,,12640,,85163,,,,31085,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158080,http://cdn.usatsimg.com/api/download/?imageID=15190580,http://cdn.usatsimg.com/api/download/?imageID=15190581,2020-11-12T13:22:35,2020-11-12T13:22:54,,[]
21848,CHI,46,Artavis,Pierce,RB,Active,61,208.00,1996-05-17T00:00:00,Oregon State,0,RB,TRUE,OFF,Artavis Pierce,24,Rookie,17-May-96,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21848.png,11,NO,0,A.Pierce,378.1,Scrambled,Scrambled,,,CHI,CHI,2020,,,TRUE,5,11,5,1,Scrambled,,308417,a21cba9e-32a9-494b-b2a1-d454b65872b6,,14881,,123396,,71578,923458,33179,Scrambled,Scrambled,,Scrambled,Artavis Pierce,Artavis Pierce,Artavis Pierce,3,Scrambled,Scrambled,FALSE,,,,6,6,,,8158128,,,,,,[]
21127,CHI,47,Xavier,Crawford,DB,Practice Squad,61,187.00,1995-12-10T00:00:00,Central Michigan,2,DB,TRUE,DEF,Xavier Crawford,25,2nd Season,10-Dec-95,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21127.png,11,NO,0,X.Crawford,1521.7,Scrambled,Scrambled,,,CHI,HOU,2019,5,177,FALSE,5,11,5,,Scrambled,,306908,c3ff85db-bad4-444c-9123-812c933c8227,,13430,,93364,,,,32027,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,FALSE,,,,6,6,,,7723861,http://cdn.usatsimg.com/api/download/?imageID=14756060,http://cdn.usatsimg.com/api/download/?imageID=14756066,2020-08-17T21:23:57,2020-08-17T21:24:39,,[]
15734,CHI,48,Patrick,Scales,LS,Active,75,228.00,1988-02-11T05:00:00,Utah State,4,LS,TRUE,ST,Patrick Scales,33,5th Season,11-Feb-88,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15734.png,11,NO,0,P.Scales,,Scrambled,Scrambled,,,CHI,BAL,2011,,,TRUE,6,3,5,18,Scrambled,,302990,ff4c90f1-60a7-40f4-ba21-c7abe6800000,,10021,402162,33833,,14895,402162,25370,Scrambled,Scrambled,,Scrambled,Patrick Scales,Patrick Scales,Patrick Scales,,Scrambled,Scrambled,FALSE,,,,6,6,402162,Patrick Scales,8158151,http://cdn.usatsimg.com/api/download/?imageID=9601880,http://cdn.usatsimg.com/api/download/?imageID=12145395,2016-10-11T15:53:32,2019-02-11T12:55:23,,[]
21707,CHI,49,Darion,Clark,TE,Active,79,220.00,1994-04-09T00:00:00,USC,0,TE,TRUE,OFF,Darion Clark,26,Rookie,9-Apr-94,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/21707.png,11,NO,0,D.Clark,,Scrambled,Scrambled,,,CHI,CHI,2020,,,TRUE,6,7,5,18,Scrambled,,307580,dcdfc42f-2889-4c8a-8b65-b18de1a30e30,,14467,,176571,,23574,696257,32663,Scrambled,Scrambled,,Scrambled,Darion Clark,Darion Clark,Darion Clark,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158006,,,,,,[]
15079,CHI,49,Manti,Te'o,ILB,Practice Squad,73,241.00,1991-01-26T00:00:00,Notre Dame,5,LB,TRUE,DEF,Manti Te'o,30,6th Season,26-Jan-91,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15079.png,11,NO,0,M.Te'o,,Scrambled,Scrambled,,,CHI,LAC,2013,2,35,FALSE,6,1,5,,Scrambled,,302315,82505f2b-7b63-48d1-a715-a197ae3a32c3,8442,8693,509559,45021,18937,,,26661,Scrambled,Scrambled,,Scrambled,,Manti Te'o,Manti Te'o,,Scrambled,Scrambled,FALSE,,,,6,6,,,8158169,http://cdn.usatsimg.com/api/download/?imageID=7511454,http://cdn.usatsimg.com/api/download/?imageID=12039444,2013-10-25T19:04:43,2019-01-22T16:37:50,,[]
